solID,mape,decomp.rssd,nrmse,Google.Search,programmatic_sociodemo_investments,programmatic_behavioural_investments,reservation_social_video_investments,reservation_social_display_investments,TV.settimanale,cluster,top_sol
2_552_2,0,0.17339784549807,0.139135385409989,0.175764837470857,0,0,0,0.728247708025636,0.567602615308719,5,FALSE
2_645_2,0,0.0480351040253178,0.193635709743411,0.0222002317480515,0.323005602170027,0,0.888074419438891,0.124069039731083,0.114398146833312,4,FALSE
2_680_2,0,0.182818861076184,0.138886463898598,0.13079484819246,0,0,0,0.772691531375447,0.782367985270201,3,FALSE
2_697_1,0,0.171090554900667,0.1439888445119,0.0968177834095264,0,0,0,0.515888005665916,0.303018906277228,5,FALSE
2_725_2,0,0.174861233332519,0.13902772105986,0.156512707583866,0,0,0,0.793676504712911,0.689039443913886,5,FALSE
2_732_2,0,0.0753028789674063,0.18329474403373,0.0491378366975961,0.356374927441618,0,0.793646075139436,0.386103553356031,0.340796375270694,2,FALSE
2_758_1,0,0.0428118927950227,0.198536344211009,0.012958811249521,0.226359336077117,0,0.704859802410049,0.127960592976216,0.0874958499460729,4,FALSE
2_779_1,0,0.0884891924721766,0.179808693155277,0.102347794830894,0.664907894818116,0,0.685536946524319,0.49234034402125,0.534139179727614,2,FALSE
2_877_1,0,0.17579109847919,0.139210317234907,0.176224797840626,0,0,0,0.903131422342736,0.817844719599225,3,TRUE
2_892_1,0,0.173501345725969,0.139084710381212,0.187209273291249,0,0,0,0.951255943207107,0.792556930934501,3,FALSE
2_907_1,0,0.172535718953132,0.139071868771312,0.189750830661987,0,0,0,1,0.786611415426178,3,FALSE
2_955_1,0,0.177057057575953,0.138842670872912,0.213284554631374,0,0,0,0.881703218431608,0.889704688548756,3,FALSE
3_582_2,0,0.0492085131635165,0.191652973263509,0.0457705089304992,0.399932093032192,0.991388191244238,0.865030019251576,0.232618908365065,0.295596853580122,1,FALSE
3_597_2,0,0.0540120488503253,0.191760295815071,0.045219220726371,0.399555563622138,0.982813709302497,0.8689012217502,0.142128756387888,0.306678419974459,1,FALSE
3_627_2,0,0.0537038525767195,0.191660641144585,0.0464452931475202,0.339373025867162,1,0.869815356618046,0.21772378052178,0.297153662346164,1,FALSE
3_638_1,0,0.0677094551657386,0.187149044952772,0.0315641085276616,0.680210922270341,0.65639200525923,0.757701517815248,0.241291463920429,0.318017257092649,1,FALSE
3_672_1,0,0.288856752076195,0.137958711480105,0.858521462338908,0,0,0,0.572639880677438,0.96998185442549,3,FALSE
3_702_1,0,0.28665501587113,0.137863703363023,0.845134396483007,0,0,0,0.383027126684713,0.975972209243997,3,FALSE
3_717_1,0,0.290090905703698,0.137918204370569,0.85990315255334,0,0,0,0.5626573367037,0.965313014609001,3,FALSE
3_739_2,0,0.172560094582665,0.14285249047013,0.12062329902527,0,0,0,0.522002586137247,0.385867630987088,5,FALSE
3_762_1,0,0.29012281424665,0.137811468545667,0.854804652529945,0,0,0,0.45656766148066,0.964038499241958,3,FALSE
3_764_1,0,0.0659165706195065,0.185939785980728,0.0586612302243668,0.367271034898315,0,0.741706760229336,0.159361842017354,0.21637130375434,2,FALSE
3_777_1,0,0.3331066406547,0.13767760519543,1,0,0,0,0.463606651056487,0.922590492350267,3,FALSE
3_789_2,0,0.0834750242094572,0.180490254722772,0.0808543504243527,0.419517076295011,0,0.739065341403906,0.454099758271601,0.368629080922511,2,FALSE
3_792_1,0,0.290122814246647,0.137811468545667,0.854804652529933,0,0,0,0.456567661480656,0.964038499241956,3,FALSE
3_807_1,0,0.291406575781036,0.137848800226925,0.860237873119821,0,0,0,0.533880176054168,0.959772260912637,3,FALSE
3_860_1,0,0.0406482726716207,0.198606430006922,0.0414443685630335,0.403580173161933,0.816988793880313,0.93041226409588,0.069472496377927,0.225889905061004,1,FALSE
3_876_2,0,0.187620292266582,0.138580158035423,0.320419919937533,0,0,0,0.765160303805613,0.740978736128304,3,FALSE
3_912_2,0,0.0411931785887199,0.198287185536747,0.040065792532215,0.411511924882165,0.818021796281374,0.936972137700126,0.158592382186125,0.218298159104217,1,FALSE
3_921_1,0,0.0361710388772481,0.200274685130379,0.0170844687726914,0.362152534001929,0.897041849214783,0.692835495462144,0.0701404308795326,0.143954240813503,1,FALSE
3_929_2,0,0.0436779273592874,0.19835683217691,0.0419613577657866,0.44456652484467,0.888400046931746,0.886491803121024,0.133827859826885,0.241894223555004,1,FALSE
3_942_2,0,0.0381811578113734,0.198291221351688,0.0400741395310935,0.366012431636775,0.82665823036816,0.902999197251627,0.141925359407117,0.218863328574682,1,FALSE
3_957_2,0,0.0722833735881978,0.185508087299215,0.0584810772422023,0.386138459538547,0.722370467703855,0.70574188151263,0.401787568252996,0.331042845684472,1,FALSE
3_995_1,0,0.0719021435182817,0.182209947377269,0.0507142911771274,0.588031045085096,0,0.718999891521249,0.273275315348641,0.352518047826574,2,FALSE
4_213_2,0,0.0280776991813988,0.212438061188115,0.0055220661341536,0.182672435560361,0.309397694048762,0.578251065158034,0.0481159219145341,0.0405315597034589,4,FALSE
4_335_1,0,0.131718630346826,0.15523803864412,0.0652873712778672,0.317613866780488,0,0,0.451793189100957,0.348904458633885,5,FALSE
4_384_1,0,0.0322392600207628,0.209013397253227,0.0160134068279139,0.151345305486174,0.360155342142343,0.62757870522247,0.0415844149735472,0.0479114963565231,4,FALSE
4_414_1,0,0.0306285570225639,0.209017542466941,0.0109660346072763,0.151477248586171,0.360456516592782,0.627416350051068,0.0415226008361574,0.0479824941477108,4,FALSE
4_420_1,0,0.171413195527352,0.143004785494454,0.131238975012215,0,0,0,0.795636725648552,0.454586401346426,5,FALSE
4_537_1,0,0.0312386032587762,0.210661672518676,0.0172275101721109,0.158402642239414,0.374266157281888,0.652067717034035,0.0425989095424932,0.0527285501903063,4,FALSE
4_540_1,0,0.143093435761253,0.155032216397872,0.0526220516959567,0.275970750344717,0,0,0.622726572864824,0.428311723681998,5,FALSE
4_555_1,0,0.142435109076511,0.155044743721916,0.0526959908861806,0.280199168639957,0,0,0.634919970721183,0.427867087678661,5,FALSE
4_575_2,0,0.0319499808316741,0.200482466038295,0.0116653070132636,0.265520459930789,0.18547499483605,0.799427357085071,0.102842523171118,0.123118810480062,4,FALSE
4_593_2,0,0.171208138815586,0.150083999701866,0.111003032729384,0,0,0,0.732507673126943,0.459351315054502,5,FALSE
4_600_1,0,0.143093620427078,0.155032212583809,0.0526217348698773,0.275969705972868,0,0,0.622726925447055,0.428311776774303,5,FALSE
