ds,dep_var,trend,season,holiday,C1_Value_Sales,C1_Assortment_number_SKUs,C1_Weighted_anypromo,FB_Price_per_SU_nonpromo,FB_Assortment_number_SKUs,FB_Weighted_anypromo,lockdown,Google.Search,programmatic_sociodemo_investments,programmatic_behavioural_investments,reservation_social_video_investments,reservation_social_display_investments,TV.settimanale,intercept,depVarHat,solID
2018-12-02,660539.31,792239.128444794,-13244.1465530858,185328.667781972,-65840.8228334245,0,0,-903154.143293142,425696.537600781,281444.206409583,0,0,0,0,0,0,1793.38029742609,0,704262.807854905,3_923_2
2018-12-16,397959.44,797043.302588628,-7754.54190295035,0,-85770.6815994372,0,0,-897043.471273222,414639.484676086,249006.569060682,0,0,0,0,0,0,1968.11200813538,0,472088.773557923,3_923_2
2018-12-23,420063.03,799445.389299341,14835.1557441714,-68606.1738961169,-86352.8429076767,0,0,-899765.361561501,405090.211695667,224773.745864738,0,0,0,0,0,0,1990.06578563301,0,391410.190024256,3_923_2
2018-12-30,425676.28,801847.476010053,37146.1754312857,-139430.469522771,-72293.0539564365,0,0,-847356.503447505,409613.551528497,265384.395761353,0,0,0,0,0,0,1406.94878579848,0,456318.520590274,3_923_2
2019-01-13,675532.25,806651.649431477,16260.9736930092,0,-101006.604379146,0,0,-869164.800820849,412629.11141705,260963.972632434,0,0,0,25162.0721565812,0,0,1569.10868686863,0,553065.482817425,3_923_2
2019-01-20,430786.66,809053.736142189,-24314.1408045312,0,-139729.620937254,0,0,-887765.252061153,404587.618380908,259151.281133525,0,0,0,25628.1366967915,0,0,1453.43335049622,0,448065.191900972,3_923_2
2019-01-27,328738.81,811455.822852901,-53611.7360686005,0,-119764.869222167,0,0,-877988.220390945,392022.785511936,248624.949797754,0,0,0,25649.2628584235,0,0,1860.05007420241,0,428248.045413504,3_923_2
2019-02-10,551358.13,816258.848028359,-13110.0030472323,0,-109954.720784914,0,0,-870406.879196683,415644.671305604,229480.383440853,0,0,0,256.762804495485,0,0,1119.73723524535,0,469288.799785728,3_923_2
2019-02-17,534870,818660.360616088,22683.5408014669,0,-115688.910389773,0,0,-885820.135540357,418157.637879398,232183.519886595,0,0,0,0.471857649113089,0,0,785.952502042414,0,490962.437613111,3_923_2
2019-02-24,410021.53,821061.873203817,23915.7571901227,0,-103250.967711869,0,0,-878666.154451429,412629.11141705,206869.442112355,0,0,0,0.000860054242147984,0,0,596.952714551419,0,483156.015334652,3_923_2
2019-03-10,471910.97,825864.898379275,-71860.4304194097,0,-77424.5734398141,0,0,-887426.621528146,414639.484676086,253299.785768625,0,0,0,1.56759605563531e-06,0,0,623.199639340898,0,457715.743077524,3_923_2
2019-03-17,490883.56,827833.539085944,-98234.8910582095,0,-83675.7715821189,0,0,-875480.298597212,415142.077990845,257465.796055592,0,0,0,2.85721202913112e-09,0,0,633.264932774038,0,443683.716827617,3_923_2
2019-03-24,350393.63,829802.179792613,-76321.293828245,0,-188080.630382277,0,0,-881068.556139554,403079.838436631,245190.3764314,0,0,0,5.20775779554743e-12,0,0,608.769005066057,0,333210.683315634,3_923_2
2019-04-07,560183.69,833739.461205952,20618.7636611524,0,-89363.7417796813,0,0,-903178.862938277,418157.637879398,244713.352352739,0,0,0,1309.71655312849,0,0,591.42137733842,0,526587.748311751,3_923_2
2019-04-14,423192.53,835708.101912621,32322.4380242051,0,-74042.7167472075,0,0,-908383.791759856,410618.738158015,244299.931484567,0,0,0,1437.40957699508,0,0,603.569702669382,0,542563.680352009,3_923_2
2019-04-21,302140.22,837676.74261929,15324.0348588415,-153000.049726425,-67890.7812609923,0,0,-896794.523596638,406095.398325185,167880.674083185,0,0,0,1443.66855474117,0,0,585.539728801435,0,311320.703585989,3_923_2
2019-05-05,548192.13,841068.019290334,-19895.8583567394,0,-109588.330836352,0,0,-873960.759343157,432230.250692647,234664.045095629,0,0,0,1443.96908594336,0,0,675.590775324208,0,506636.926403629,3_923_2
2019-05-12,349300.63,842763.657625856,-19362.7787165937,0,-99884.2222857461,0,0,-872002.076659337,408105.77158422,206933.045322843,0,0,0,40.6480852568664,0,0,880.064647873753,0,467474.109604373,3_923_2
2019-05-19,569935.13,844459.295961378,-13747.3221575681,0,-90181.8010511388,0,0,-873825.872726389,441276.930358307,268500.953075267,0,0,0,23.9114718460379,0,0,904.094362058662,0,577410.18929376,3_923_2
2019-06-09,447160.66,849546.210967944,2692.17965731244,0,-187610.661604657,0,0,-897858.789707487,435748.403895959,172937.129316985,0,0,0,6.86903004489537,0,0,590.655147810827,0,376051.996703912,3_923_2
2019-06-16,696418.13,850833.86941694,522.448335248856,0,-94299.2342972202,0,0,-884110.346052928,443789.896932102,239752.301934672,0,0,0,6.31746906711336,0,0,478.322494075903,0,556973.576231957,3_923_2
2019-06-23,623819.31,852121.527865935,-7883.16000559498,0,-83903.708396924,0,0,-890253.516911518,439266.557099272,250660.252533371,0,0,0,6.29161306851271,0,0,536.428375947943,0,560550.672173558,3_923_2
2019-06-30,397367.78,853409.186314931,-13122.7944615063,0,-111795.013885837,0,0,-898700.857786349,429717.284118853,213325.167976891,0,0,0,6.29037420922308,0,0,480.757432675361,0,473320.020083866,3_923_2
2017-07-09,242669.44,616863.915068632,318.490945945696,0,-68566.3505203339,0,0,-849731.610473926,396319.800886236,206016.724320526,0,0,0,0,0,0,1451.11541904202,0,302672.085646122,3_938_2
2017-07-16,407920.34,619266.520581521,15280.2569104688,0,-54411.4656656291,0,0,-845624.070522452,384249.147052138,190951.632168732,0,0,0,0,0,0,2878.59280728172,0,312590.61333206,3_938_2
2017-07-23,417560.06,621669.126094409,10803.2195715478,0,-48602.7906407927,0,0,-842952.668325642,374190.268857056,203378.74404922,0,0,0,0,0,0,2433.18074278321,0,320919.080348581,3_938_2
2017-08-06,341967.06,626474.337120185,-68449.5105152328,0,-71466.9753225581,0,0,-900197.092315757,507973.348851648,208940.750645347,0,0,0,0,0,0,2406.65663531891,0,305681.515098951,3_938_2
2017-08-13,397935.97,628876.942633073,-87324.6705044616,51244.5149161028,-57030.8480064461,0,0,-872744.069120491,483832.041183451,233763.191511488,0,0,0,0,0,0,2164.85219745533,0,382781.954810172,3_938_2
2017-08-20,311344.44,631279.548127157,-54835.9303565061,0,-56649.8661043489,0,0,-891982.921293159,471258.443439598,223719.796743626,0,0,0,0,0,0,2012.55856091828,0,324801.629117285,3_938_2
2017-09-03,347004.72,636084.759115324,92785.278765487,0,-80949.9461178674,0,0,-907094.991487593,465223.116522549,191364.809801587,0,0,0,0,0,0,3315.89883328609,0,400728.925432773,3_938_2
2017-09-10,356481.91,638487.364609408,130760.184846755,0,-60860.8257377941,0,0,-913527.906385283,457176.013966483,202679.52036285,0,0,0,0,0,0,3624.30361375302,0,458338.655276172,3_938_2
2017-09-17,330868.41,640889.970103492,122707.823411214,0,-77794.3849917917,0,0,-922110.660309674,456673.070056729,219111.276992549,0,0,0,0,0,0,3586.73019139899,0,443063.825453918,3_938_2
2017-10-01,474545.88,645695.181091659,50581.941299431,0,-47249.5544171536,0,0,-938104.956823429,440578.864944598,233731.408616653,0,0,0,0,0,0,3321.36915345338,0,388554.253865212,3_938_2
2017-10-08,365555.88,648097.786473507,26227.3780900025,0,-43027.1674721815,0,0,-945062.427478975,454661.294417713,229631.415182937,0,0,0,0,0,0,2279.92060262198,0,372808.199815625,3_938_2
2017-10-15,356494.56,650500.391855355,12925.3173966911,0,-49381.3123861792,0,0,-933609.011956576,441081.808854352,244569.375755391,0,0,0,0,0,0,1604.72886316837,0,367691.298382202,3_938_2
2017-10-29,372853.31,655305.602619051,-527.609130664164,-14156.1192658391,-46036.0392319223,0,0,-886171.958292439,420964.052464188,237036.829679494,0,0,0,0,0,0,1379.15491399884,0,367793.913755867,3_938_2
2017-11-05,324117.53,657708.208000899,-1480.75748745828,0,-44359.1255753366,0,0,-906696.611133543,441584.752764106,217776.395409479,0,0,0,0,0,0,1321.70621969902,0,365854.568197845,3_938_2
2017-11-12,300384.38,660110.813244689,511.89383146813,0,-40048.193290762,0,0,-868350.258554759,444099.472312877,207160.908534586,0,0,0,0,0,0,1184.23564191241,0,404668.871720011,3_938_2
2017-11-26,372141.5,664916.023732268,-5796.18484149889,0,-34650.4164031793,0,0,-823259.59000949,425993.491561729,221399.64542067,0,0,0,0,0,0,1218.70108395278,0,449821.670544452,3_938_2
2017-12-03,632959.06,667318.628976058,-14638.7221571151,185339.993845858,-34840.4269407229,0,0,-869553.039003611,445608.304042139,244601.158650226,0,0,0,0,0,0,1201.69972597925,0,625037.597138812,3_938_2
2017-12-10,596071.25,669721.234219848,-16756.5927888303,0,-35169.4868706091,0,0,-874528.3503432,437058.257576319,221526.77700001,0,0,0,0,0,0,1101.26039753075,0,402953.099191068,3_938_2
2017-12-24,293160.75,674526.444707427,19382.8035915994,-68610.3666522503,-59922.2563321082,0,0,-880251.141470926,427502.323290991,216791.125669594,0,0,0,0,0,0,844.613040553512,0,330263.545844881,3_938_2
2017-12-31,246027.28,676929.049972637,39624.5394965537,-141260.976031728,-62346.7307161558,0,0,-864986.901861172,418449.332915417,238244.579683225,0,0,0,0,0,0,683.130591363114,0,305336.02405014,3_938_2
2018-01-07,346674.91,679331.655237847,38264.2587503246,0,-73784.2382034396,0,0,-900262.42382997,432531.762388532,224768.632273181,0,0,0,0,0,0,380.601214902972,0,401230.247831378,3_938_2
2018-01-21,367249.44,684136.865768266,-31241.5569753231,0,-53861.79798856,0,0,-889348.123721235,412414.005998368,231156.994135018,0,0,0,0,0,0,336.430103876239,0,353592.81732041,3_938_2
2018-01-28,340008.06,686539.471033476,-55592.6691853716,0,-75787.3852793869,0,0,-878696.26769505,399337.464344761,247461.619185377,0,0,0,0,0,0,474.08477778634,0,323736.317181592,3_938_2
2018-02-04,275541.44,688942.076289989,-44106.791802679,0,-66165.8315126137,0,0,-879621.449939521,407887.510810581,231633.737557543,0,0,0,0,0,0,466.480750556864,0,339035.732153856,3_938_2
2018-02-18,557084.75,693747.286803014,26158.0182389138,0,-36863.6767565399,0,0,-836700.282760662,425993.491561729,250004.250772178,0,0,0,0,0,0,786.618371697262,0,523125.706230329,3_938_2
2018-02-25,450649.09,696149.892059526,19290.1335784069,0,-96984.3018883371,0,0,-849002.302563555,429011.155020253,259984.079750371,0,0,0,0,0,0,979.8876859919,0,459428.543642657,3_938_2
2018-03-04,291850.09,698552.497316039,-27146.8339277754,0,-121796.166875161,0,0,-831770.881932317,405372.79126181,248033.711292407,0,0,0,0,0,0,1065.27707445977,0,372310.394209463,3_938_2
2018-03-11,278316.31,700955.102572552,-79699.7151578545,0,-81180.3393750844,0,0,-866408.289676567,408390.454720335,220414.375680785,0,0,0,0,0,0,1501.16681864,0,303972.755582806,3_938_2
2018-03-18,369707.91,703357.707810208,-97835.3305590039,0,-66824.585704781,0,0,-843658.123146224,408893.398630089,238371.711262565,0,0,0,0,0,0,1681.11534944386,0,343985.893642297,3_938_2
2018-03-25,299064.38,705760.313047865,-68199.247040839,0,-58241.1075739444,0,0,-846615.374588606,397325.688705745,255629.823157974,0,0,0,0,0,0,1867.39450280965,0,387527.490211004,3_938_2
2018-04-08,627099.06,710565.523523178,25398.2179569144,0,-75608.9419796337,0,0,-893649.244542266,416940.501186155,248478.671820097,0,0,0,0,0,0,1455.15253924898,0,433579.880503694,3_938_2
2018-04-15,506155.69,712968.128760835,30851.7850734512,0,-65829.7752695478,0,0,-900972.693677976,400846.296074023,209163.230909192,0,0,0,0,0,0,1383.56746501719,0,388410.539334995,3_938_2
2018-04-22,270416.47,715370.734005232,10947.2848769547,-117756.70092014,-65804.3926453318,0,0,-919256.801011433,404869.847352056,187709.776895561,0,0,0,0,0,0,1377.69109106937,0,217457.439643969,3_938_2
2018-05-06,386205.94,720175.944494026,-20542.8701789234,0,-72051.074188889,0,0,-899379.565634662,408893.398630089,242090.309958261,0,0,0,0,0,0,1041.41178140763,0,380227.55486131,3_938_2
2018-05-13,320725.94,722578.549738424,-18519.3870139823,0,-76176.2310374982,0,0,-888360.219746297,405372.79126181,234081.020459839,0,0,0,0,0,0,1384.77273775084,0,380361.296400046,3_938_2
2018-09-02,637660.13,761020.233648777,81360.4764779468,0,-85297.4737845808,0,0,-901455.070697522,438064.145395827,260270.125803886,0,0,0,0,0,0,1354.00812684892,0,555316.444971183,3_938_2
2018-09-09,635109.88,763422.838893174,127527.102108379,0,-85882.505492669,0,0,-911761.652666766,422975.828103204,260047.645540041,0,0,0,0,0,0,2433.24607712706,0,578762.502562491,3_938_2
2018-09-16,436472.44,765825.44382288,126932.327102544,0,-92960.7594923502,0,0,-934520.01664929,422472.88419345,226834.520437457,0,0,0,0,0,0,3004.07771252468,0,517588.477127215,3_938_2
2018-09-23,670615.75,768228.048752585,94389.4867132016,0,-68855.2236273158,0,0,-926685.410143491,439572.97712509,248383.323135592,0,0,0,0,0,0,3157.3274921227,0,558190.529447785,3_938_2
2018-09-30,674815.19,770630.65368229,56394.8469225747,0,-73792.9043033649,0,0,-914601.295747972,445608.304042139,255979.435001159,0,0,0,0,0,0,3316.48571302286,0,543535.525309849,3_938_2
2018-10-07,521080.88,773033.258611996,29593.4171457976,0,-86120.5853659661,0,0,-923507.275479192,453152.462688451,260905.783700586,0,0,0,0,0,0,2801.31012297611,0,509858.371424648,3_938_2
2018-10-14,377173.09,775435.863587615,14784.8662840241,0,-87493.4765654314,0,0,-905740.851751996,430017.042839762,240914.342849365,0,0,0,0,0,0,2452.01990516972,0,470369.807148508,3_938_2
2018-10-21,472111.34,777838.468563235,5931.02012726692,0,-102997.446497955,0,0,-906161.666714443,435046.481937303,229917.461236452,0,0,0,0,0,0,2349.64463554791,0,441923.963287406,3_938_2
2018-10-28,495217.28,780241.073538854,120.280802315682,-14156.1192658391,-102605.111911672,0,0,-871872.276636614,440578.864944598,253023.625781504,0,0,0,0,0,0,2262.44158412559,0,487592.778837272,3_938_2
2018-11-04,496649.06,782643.678514474,-1627.2003298007,0,-78166.2530299203,0,0,-868236.006854007,439572.97712509,265641.435031002,0,0,0,0,0,0,2082.03430606921,0,541910.664762907,3_938_2
2018-11-11,422558.63,785046.283490093,144.282793518734,0,-57660.842687236,0,0,-897175.364551374,415431.669456892,248001.928397572,0,0,0,0,0,0,1776.38466795741,0,495564.341567424,3_938_2
2018-11-18,400698.63,787448.411613829,761.64321610482,0,-85821.973391038,0,0,-883955.925860037,412414.005998368,268565.461355823,0,0,0,0,0,0,1676.39602069077,0,501088.018953741,3_938_2
2018-11-25,451195.19,789850.539737566,-4300.57591488682,0,-70135.2970719301,0,0,-910546.059231886,412916.949908122,256074.783685664,0,0,0,0,0,0,1595.65377598387,0,475455.994888633,3_938_2
2018-12-02,660539.31,792252.667861302,-13245.2540597703,185339.993845858,-65884.8222616458,0,0,-903280.83089283,425993.491561729,281278.619289826,0,0,0,0,0,0,1777.35885100278,0,704231.224195473,3_938_2
2018-12-16,397959.44,797056.924108775,-7755.19035598266,0,-85827.9995487902,0,0,-897169.301714277,414928.725547138,248860.066558118,0,0,0,0,0,0,1950.5295683491,0,472043.75416333,3_938_2
2018-12-23,420063.03,799459.0518713,14836.3962947865,-68610.3666522503,-86410.549897804,0,0,-899891.573808641,405372.79126181,224641.500693841,0,0,0,0,0,0,1972.28721830453,0,391369.536981347,3_938_2
2018-12-30,425676.28,801861.179633825,37149.2816818417,-139438.990591985,-72341.365215342,0,0,-847475.36417831,409899.286449597,265228.257398147,0,0,0,0,0,0,1394.37958637974,0,456276.664764153,3_938_2
2019-01-13,675532.25,806665.435158875,16262.3334738746,0,-101074.104034345,0,0,-869286.720653878,412916.949908122,260810.435016081,0,0,0,25777.7189955552,0,0,1555.09080633594,0,553627.138670621,3_938_2
2019-01-20,430786.66,809067.5629214,-24316.1740101712,0,-139822.998011874,0,0,-887889.781024127,404869.847352056,258998.810010485,0,0,0,25961.6276481264,0,0,1440.44887386947,0,448309.343759764,3_938_2
2019-01-27,328738.81,811469.690683925,-53616.2192080633,0,-119844.904457755,0,0,-878111.377906217,392296.249608204,248478.671820097,0,0,0,25969.7591584273,0,0,1843.43302278768,0,428485.302721406,3_938_2
2019-02-10,551358.13,816272.797943385,-13111.0993365213,0,-110028.200195355,0,0,-870528.973259027,415934.613366647,229345.369129422,0,0,0,173.934030317152,0,0,1109.73388562206,0,469168.17556449,3_938_2
2019-02-17,534870,818674.351573115,22685.4376524995,0,-115766.221785494,0,0,-885944.391657167,418449.332915417,232046.915190398,0,0,0,0.0645521938429939,0,0,778.931071105091,0,490924.419512068,3_938_2
2019-02-24,410021.53,821075.905202845,23917.7570819878,0,-103319.967207123,0,0,-878789.407062139,412916.949908122,206747.730901731,0,0,0,2.38057125260681e-05,0,0,591.61974309681,0,483140.588592327,3_938_2
2019-03-10,471910.97,825879.012462305,-71866.4395576143,0,-77476.3139378065,0,0,-887551.102990602,414928.725547138,253150.757360844,0,0,0,8.77910702228056e-09,0,0,617.632186834003,0,457682.271071107,3_938_2
2019-03-17,490883.56,827847.686813168,-98243.1056908444,0,-83731.6895665418,0,0,-875603.104320274,415431.669456892,257314.31658423,0,0,0,3.23757249263272e-12,0,0,627.607560376919,0,443643.380837007,3_938_2
2019-03-24,350393.63,829816.361164031,-76327.6759943396,0,-188206.318972428,0,0,-881192.145740916,403361.015622794,245046.119177917,0,0,0,1.19395692733289e-15,0,0,603.330470911962,0,333100.685727969,3_938_2
2019-04-07,560183.69,833753.709865756,20620.4878506643,0,-89423.4608623539,0,0,-903305.554005448,418449.332915417,244569.375755391,0,0,0,1340.04253700844,0,0,586.137820959317,0,526590.071877394,3_938_2
2019-04-14,423192.53,835722.384216618,32325.1409024938,0,-74092.1972527758,0,0,-908511.212934888,410905.174269106,244156.198122536,0,0,0,1504.32174345128,0,0,598.177617305265,0,542607.986683847,3_938_2
2019-04-21,302140.22,837691.058567481,15325.316290678,-153009.400078739,-67936.1506143574,0,0,-896920.319117205,406378.679081319,167781.901834011,0,0,0,1512.45928700989,0,0,580.308717059435,0,311403.853967256,3_938_2
2019-05-05,548192.13,841082.393195657,-19897.5220952095,0,-109661.565399485,0,0,-874083.3519168,432531.762388532,234525.980987529,0,0,0,1512.85021301909,0,0,669.555278320885,0,506680.102651563,3_938_2
2019-05-12,349300.63,842778.060509744,-19364.3978776904,0,-99950.9718869779,0,0,-872124.394483858,408390.454720335,206811.296691401,0,0,0,17.2113789668739,0,0,872.202451202368,0,467429.461503123,3_938_2
2019-05-19,569935.13,844473.727823832,-13748.4717409801,0,-90242.0668180515,0,0,-873948.446379163,441584.752764106,268342.981091978,0,0,0,8.84804861417661,0,0,896.01749213647,0,577367.342282472,3_938_2
2019-06-09,447160.66,849560.729766096,2692.40478370728,0,-187736.036128905,0,0,-897984.734515216,436052.369756811,172835.382112777,0,0,0,1.85233787313654,0,0,585.378436664351,0,376007.346549807,3_938_2
2019-06-16,696418.13,850848.410221255,522.492023607428,0,-94362.2516200942,0,0,-884234.362333463,444099.472312877,239611.24416113,0,0,0,1.66783155631049,0,0,474.049324451537,0,556960.72192132,3_938_2
2019-06-23,623819.31,852136.090676414,-7883.81921397553,0,-83959.7787046182,0,0,-890378.394909376,439572.97712509,250512.777089538,0,0,0,1.65927949711413,0,0,531.636108241241,0,560533.147450811,3_938_2
2019-06-30,397367.78,853423.771131573,-13123.8918204435,0,-111869.723108433,0,0,-898826.920712989,430017.042839762,213199.658553238,0,0,0,1.65886995886161,0,0,476.462510142049,0,473298.058262808,3_938_2
2017-07-09,242669.44,575101.255810609,261.67626366762,0,-65405.9487550429,-6610.67918094617,0,-793773.156985303,397881.974287515,192766.440701541,0,1199.31494001252,0,0,326.130127702733,0,0,0,301747.007209755,3_948_2
2017-07-16,407920.34,577341.20114365,12554.455902475,0,-51903.4994280104,-6460.05611100056,0,-789936.116071989,385763.741568098,178670.283205007,0,2178.18293554598,0,0,748.537051792657,0,0,0,308956.730195569,3_948_2
2017-07-23,417560.06,579581.146476691,8876.06435614517,0,-46362.5613712812,-6426.58431767931,0,-787440.637112278,375665.214301917,190298.126203202,0,2401.83207823645,0,0,949.694773700416,0,0,0,317542.295388655,3_948_2
2017-08-06,341967.06,584061.037142774,-56238.9995367642,0,-68172.8762017008,-6660.88687092804,0,-840915.271444283,509975.626942119,195502.403759939,0,1797.12504750818,0,0,669.252920935789,0,0,0,320017.4117596,3_948_2
2017-08-13,397935.97,586300.982475815,-71747.0741146585,49363.5882342227,-54402.1476111675,-6359.64073103682,0,-815270.147005116,485739.161503286,218728.351027435,0,1540.11076534757,0,0,586.095332837934,0,0,0,394479.279876964,3_948_2
2017-08-20,311344.44,588540.927791325,-45053.9067219667,0,-54038.7261576983,-6393.11252435807,0,-833242.038644354,473116.00242056,209330.912696412,0,1644.29318210989,0,0,558.871489832213,0,0,0,334463.223531862,3_948_2
2017-09-03,347004.72,593020.818422344,76233.5801999565,0,-77218.7521623826,-7012.34070080113,0,-847358.914513111,467056.886060852,179056.88668065,0,2074.50327139996,0,0,549.619902380946,0,0,0,386402.287161289,3_948_2
2017-09-10,356481.91,595260.763737854,107434.252190705,0,-58055.5916887432,-6577.20738762492,0,-853368.194506954,458978.064247907,189643.874167498,0,2362.17816554506,0,0,5582.49705897579,0,0,0,441260.635985163,3_948_2
2017-09-17,330868.41,597500.709053364,100818.328312879,0,-74208.6390713511,-6543.73559430368,0,-861385.737451357,458473.137884598,205018.797006544,0,2457.67489354008,0,0,2850.79187363194,0,0,0,424981.326907545,3_948_2
2017-10-01,474545.88,601980.599684383,41558.774517084,0,-45071.699331445,-6075.13048780622,0,-876326.741270671,442315.494258709,218698.612298539,0,2282.95039389942,0,0,2148.94545374976,0,0,0,381511.805516443,3_948_2
2017-10-08,365555.88,604220.544895256,21548.7516733366,0,-41043.9332034387,-6041.65869448498,0,-882826.032786736,456453.432431362,214862.316271001,0,2505.26997714279,0,0,762.02648408306,0,0,0,370440.717047522,3_948_2
2017-10-15,356494.56,606460.490106128,10619.6072640034,0,-47105.1990207554,-5874.29972787875,0,-872126.873563498,442820.420622018,228839.518851952,0,2545.16585827536,0,0,472.572800540163,0,0,0,366651.403190786,3_948_2
2017-10-29,372853.31,610940.380527873,-433.490457881525,-13636.5198027047,-43914.118223272,-5623.2612779694,0,-827813.752360366,422623.366089657,221791.440103686,0,2626.40670071216,0,0,391.892299161203,0,0,0,366952.343598896,3_948_2
2017-11-05,324117.53,613180.325738746,-1216.60942531786,0,-42314.4978868105,-5957.97921118186,0,-846986.769205796,443325.346985327,203769.770392928,0,2557.19831633902,0,0,566.076570242678,0,0,0,366922.862274476,3_948_2
2017-11-12,300384.38,615420.270820907,420.578565633454,0,-38202.2677046349,-5539.58179466628,0,-811165.687619392,445849.978801872,193837.034941784,0,2334.05501235396,0,0,709.973778806279,0,0,0,403664.354802664,3_948_2
2017-11-26,372141.5,619900.160985229,-4762.22012637349,0,-33053.2884192974,-5439.16641470254,0,-769044.432059894,427672.629722747,207159.98548703,0,2481.56707307187,0,0,764.801798594568,0,0,0,445680.038046407,3_948_2
2017-12-03,632959.06,622140.10606739,-12027.362685517,178537.101083288,-33234.5408760373,-5288.54334475693,0,-812289.259841817,447364.7578918,228869.257580848,0,2545.42974781839,0,0,782.141807797908,0,0,0,617399.087430814,3_948_2
2017-12-10,596071.25,624380.051149552,-13767.4324768043,0,-33548.4335762925,-6041.65869448498,0,-816936.9256934,438781.009715546,207278.940402613,0,2565.46094935693,0,0,40.4902853879259,0,0,0,402751.502061473,3_948_2
2017-12-24,293160.75,628859.941313874,15925.1611005541,-66092.0274797345,-57160.2833926843,-6828.24583753427,0,-822282.846598577,429187.408812675,202847.869797163,0,2528.7981982579,0,0,2.08303187803194,0,0,0,326987.858945871,3_948_2
2017-12-31,246027.28,631099.886416005,32556.0320536589,-136076.000832695,-59473.0074346895,-6778.0381475524,0,-808023.822320009,420098.734273112,222921.51180172,0,2405.95830956031,0,0,0.10712740529617,0,0,0,298731.361246515,3_948_2
2018-01-07,346674.91,633339.831518136,31438.4078707946,0,-70383.330398092,-6928.66121749801,0,-840976.300599428,434236.672445765,210312.290749968,0,2525.78388148492,0,0,0.0055093204473779,0,0,0,393564.699760451,3_948_2
2018-01-21,367249.44,637819.721722398,-25668.4656331032,0,-51379.1673664983,-6610.67918094617,0,-830780.753738739,414039.617913404,216289.775257992,0,2842.10565133385,0,0,0.000283331662417488,0,0,0,356552.154909172,3_948_2
2018-01-28,340008.06,640059.666824529,-45675.6530913078,0,-72294.1472055195,-6409.84842101869,0,-820830.367897565,400911.532467369,231545.743181456,0,2910.52540721915,0,0,1.4571094232798e-05,0,0,0,330217.451279732,3_948_2
2018-02-04,275541.44,642299.611918551,-36238.7082842178,0,-63116.0759236474,-6309.43304105495,0,-821694.62294225,409495.280643622,216735.856191427,0,2910.64698085604,0,0,7.4935778391043e-07,0,0,0,344082.555544036,3_948_2
2018-02-18,557084.75,646779.502106596,21491.7647262585,0,-35164.5338356703,-5773.88434791501,0,-781599.997824026,427672.629722747,233924.841493107,0,2513.32121490433,0,0,3.8537743238107e-08,0,0,0,509843.643256041,3_948_2
2018-02-25,450649.09,649019.447200619,15849.0222240336,0,-92514.0426931576,-6242.48945441246,0,-793091.87711376,430702.187902602,243262.802366338,0,2479.25570285599,0,0,1.98190728883507e-09,0,0,0,449464.30613512,3_948_2
2018-03-04,291850.09,651259.392294642,-22304.1884331521,0,-116182.264168121,-6476.79200766118,0,-776995.21908056,406970.648827077,232081.040301577,0,2501.27608894089,0,0,1.01924922724907e-10,0,0,0,370853.893822743,3_948_2
2018-03-11,278316.31,653499.337388664,-65482.3125849138,0,-77438.525994017,-6945.39711415863,0,-809351.605680801,410000.207006931,206238.084891266,0,2407.12588285943,0,0,27.2640570215961,0,0,0,312954.177852851,3_948_2
2018-03-18,369707.91,655739.282465108,-80382.7678031758,0,-63744.4664185197,-6376.37662769744,0,-788099.634721807,410505.13337024,223040.466717302,0,2370.21756893394,0,0,62.7914226138632,0,0,0,353114.645972999,3_948_2
2018-03-25,299064.38,657979.227541551,-56033.379842561,0,-55556.6231615122,-6426.58431767931,0,-790862.13853417,398891.827014133,239188.596507635,0,2598.76884725062,0,0,79.7317377877982,0,0,0,389859.425792435,3_948_2
2018-04-08,627099.06,662459.117694437,20867.5030275881,0,-72123.9288224385,-6861.71763085552,0,-834798.627395082,418583.955183185,232497.382506116,0,2399.72007102983,0,0,43.877929771504,0,0,0,423067.282563752,3_948_2
2018-04-15,506155.69,664699.062770881,25348.2240178773,0,-62795.5093885178,-6828.24583753427,0,-841639.796146273,402426.311557296,195710.574862209,0,2412.91270314701,0,0,34.4798036571737,0,0,0,379368.014342742,3_948_2
2018-04-22,270416.47,666939.007853608,8994.43026677119,-113434.448653854,-62771.2967155938,-6995.6048041405,0,-858719.816969132,406465.722463768,175636.932857652,0,2342.05204183828,0,0,31.5529485066551,0,0,0,218488.531289424,3_948_2
2018-05-06,386205.94,671418.898019063,-16878.2867515053,0,-68730.052429241,-6794.77404421302,0,-840151.582384615,410505.13337024,226519.897998092,0,2349.6566671587,0,0,1.62312643202737,0,0,0,378240.513571412,3_948_2
2018-05-13,320725.94,673658.84310179,-15215.7669187237,0,-72665.0700493874,-6627.41507760679,0,-829857.907457255,406970.648827077,219025.738316391,0,2009.85329452027,0,0,0.083474790720504,0,0,0,377299.007511597,3_948_2
2018-09-02,637660.13,709497.964425428,66846.8154777514,0,-81365.8909501741,-6727.83045757053,0,-842090.406580136,439790.862442164,243530.450926399,0,2063.79579460664,0,0,0.00429291905779949,0,0,0,531545.765371387,3_948_2
2018-09-09,635109.88,711737.909508155,104777.90976755,0,-81923.9570223642,-6794.77404421302,0,-851718.256134763,424643.071542893,243322.279824129,0,2123.00141611866,0,0,68803.9867221482,0,0,0,614971.171579654,3_948_2
