solID,mape,decomp.rssd,nrmse,Google.Search,programmatic_sociodemo_investments,programmatic_behavioural_investments,reservation_social_video_investments,reservation_social_display_investments,TV.settimanale,cluster,top_sol
3_968_2,0,0.624497540236743,0.163464314629815,0,0,0.541493440891534,0,0,0.109990233857912,1,FALSE
3_974_1,0,0.102869032096614,0.213591573139907,0,0.513434717956269,0.315185478945796,0.529519632748692,0.666934108174843,0.844299167202944,2,FALSE
3_977_2,0,0.430246604932583,0.163452409996427,0,0,0.19546030413519,0,0,0.0751722068711442,1,FALSE
3_981_1,0,0.18511854035472,0.167110012101712,0,0,0.0246213763399789,0,0,0.0631718295224959,1,FALSE
3_993_2,0,0.969321357991562,0.160850878536175,0.673429929342329,0,0.343318888799155,0.869419598620202,0,0,4,FALSE
3_998_2,0,0.725569501453863,0.163295851486835,0,0,0.331732406399752,0,0,0.0505155655871806,1,FALSE
4_1000_2,0,0.133877110002715,0.214356589839194,0,0.717345355009194,0.0162062980771676,0.521024936906111,0.814715451293314,0.643150933081932,2,FALSE
4_225_2,0,0.406325380968113,0.16741974505506,0,0,0.111582524825943,0,0,0.0486987679679763,1,TRUE
4_323_1,0,0.452580113867914,0.165128159724033,0,0,0.149025988979264,0.0109382772337107,0,0.053020805478119,1,FALSE
4_354_2,0,0.0133200549424673,0.22932694380198,0,0.699345854084117,0.0223865699472836,0.379619521240785,0.579950690719941,0.91885654747135,2,FALSE
4_414_2,0,0.0170932451253415,0.229160647051241,0,0.719877733590686,0.0214529736880178,0.347610179164522,0.605645996606782,0.934769266291408,2,FALSE
4_468_2,0,0.017059442626436,0.227920819091127,0,0.735423749980007,0.0403567233309081,0.359277312911118,0.562891768669365,0.910367408789037,2,FALSE
4_504_2,0,0.0168945500312693,0.22917220409916,0,0.708411871530068,0.0209038429486965,0.34785107979875,0.605917584646127,0.933765679880673,2,FALSE
4_528_2,0,0.0190978372857293,0.226166585717018,0,0.749398827257755,0.0424162566749432,0.376848875335368,0.590277163579821,0.910205684080318,2,FALSE
4_565_2,0,0.212182232112996,0.213437081044957,0,0.832266517335135,0.147813218987735,0.521986680544458,0.938637907071991,0.546425168504467,2,TRUE
4_573_2,0,0.125319487530524,0.214116483855582,0,0.498118671520103,0.0718178764013736,0.607281233451374,0.577838519750741,0.674556533102625,2,FALSE
4_588_2,0,0.0877758049277396,0.214549069464334,0,0.440813147605221,0.0729599910242621,0.655985934064708,0.560451938163101,0.843916172451932,2,FALSE
4_636_2,0,0.391400733222244,0.165349742037742,0,0,0.0971471993809873,0,0,0.0453514697892272,1,FALSE
4_676_2,0,0.0652120779786601,0.217404793987116,0,0.632167886877804,0.000936445123198658,0.506025633535645,0.902893487815258,0.852264015086997,2,FALSE
4_717_1,0,0.037247914545213,0.218937293092007,0,0.557142262788861,0.0563271001491174,0.456928153614025,0.585403100349933,0.846254065910027,2,FALSE
4_729_1,0,0.053967112828225,0.218463811383788,0,0.716752383310506,0.0309178242300446,0.431607740914337,0.802706919029563,0.834193047431227,2,FALSE
4_762_1,0,0.0477717555836607,0.216697077589566,0,0.547044604964684,0.0734317622424007,0.479608282511194,0.618073238810545,0.841144657136235,2,FALSE
4_777_1,0,0.0622900781066817,0.216686182804774,0,0.647826347116056,0.0838639684525971,0.481530776442954,0.58614185828356,0.801350359133302,2,FALSE
4_786_2,0,0.0335771207373451,0.223777433298791,0,0.847173085266275,0.0171416004457884,0.422515049565844,0.742588829760215,0.935819093565001,2,FALSE
4_792_1,0,0.0725061998507583,0.216420293180263,0,0.644648071252937,0.164068339393102,0.483452804968149,0.592988777590386,0.819649203888515,2,FALSE
4_816_2,0,0.0296656142188088,0.22369920608631,0,0.887464506241916,0.0226152233056507,0.422298519332654,0.659666689487116,0.953318417501318,2,FALSE
4_826_2,0,0.0186618122778719,0.227202598281909,0,0.54523753036313,0.0268684482199419,0.367900711236579,0.658843187833285,0.853544152769725,2,FALSE
4_831_2,0,0.0302663162159867,0.223263635493136,0,0.509039285822765,0.107504273124052,0.366464525573582,0.703124091856633,1,2,FALSE
4_835_1,0,0.181483660845496,0.212433762287711,0,0.559852666278448,0.0848251948344729,0.558209105236689,0.668363391969559,0.530473437441983,3,FALSE
4_856_2,0,0.0239235834749316,0.227193174883994,0,0.681450791998309,0.0305613082638756,0.367715442960817,0.659428275393872,0.854238817278873,2,FALSE
4_871_2,0,0.0184615431287533,0.227208350340268,0,0.569888038966987,0.0265053409803409,0.367821940727225,0.659158789673908,0.854592375369436,2,FALSE
4_897_1,0,0.0717305676551448,0.216471804407747,0,0.515223915272342,0.16880152898208,0.498031390884494,0.589300266490876,0.815917416619083,2,FALSE
4_912_1,0,0.0634253818555049,0.216450154788602,0,0.528269236942604,0.168057761099932,0.477572823375402,0.59167903695688,0.834766847468433,2,FALSE
4_927_1,0,0.077779849283855,0.21635897855822,0,0.529377642000219,0.165156206954867,0.473476516301991,0.769421747916186,0.810653098584509,2,FALSE
4_970_2,0,0.195004734952166,0.213955327551815,0,1,0.119290377209368,0.526244157709417,0.648032961841379,0.563417987720047,2,FALSE
4_972_1,0,0.0861031296530493,0.21633929020718,0,0.639397590303971,0.164304686405752,0.47298122085337,0.771045696369272,0.797989066497583,2,FALSE
4_976_2,0,0.0163690091145498,0.227236971164415,0,0.677233086714097,0.0324229040433736,0.369808552917735,0.462510373936712,0.871941811746435,2,FALSE
4_985_2,0,0.231148545184105,0.21317751130101,0,0.502888891957179,0.338445351912116,0.561699551702396,0.770939872312172,0.528607686594594,3,FALSE
4_991_2,0,0.0241641751720715,0.225691398164101,0,0.567819901032088,0.027798625257389,0.400650223134623,0.681025434826569,0.860124203789362,2,FALSE
5_258_2,0,0.972396557742886,0.160567811345231,0.607997641622926,0,0.273436308841952,0.775300429780488,0,0,4,FALSE
5_393_1,0,0.735992177661011,0.163456398804678,0,0,0.406278369103359,0,0,0.0595146295144027,1,FALSE
5_483_1,0,0.976003967121077,0.160796664779193,1,0,0.256969075297494,0.846828877501389,0,0,4,FALSE
5_705_1,0,0.266354314630976,0.212681076924498,0,0.415020573210703,0.0941531360730676,0.55030304893576,0.648561664879291,0.372739789342549,3,FALSE
5_818_1,0,0.0461878596189041,0.21975652831412,0,0.611082996904599,0.179573344234581,0.425984428594525,0.702677600657859,0.934758509769626,2,FALSE
5_834_2,0,0.0153726111312691,0.229606509690929,0,0.630294220228866,0.0211385489177751,0.326083223133676,0.535966192914938,0.800797756126291,2,FALSE
5_841_2,0,0.0144495624751638,0.232975702981568,0,0.530823790431676,0.0341769635054597,0.303992851387142,0.440519057971872,0.731370832919389,2,FALSE
5_863_1,0,0.047832806061689,0.219347967243393,0,0.587364935207858,0.183748775130566,0.424503212029576,0.700671310393382,0.923678699899179,2,FALSE
5_864_2,0,0.0130682962257031,0.229634204989334,0,0.591532757506541,0.0103859220675332,0.325908259166738,0.536600776707456,0.803222615130151,2,FALSE
5_894_2,0,0.0141732715560139,0.22967786905739,0,0.626822502029812,0.00536964502220471,0.329340201829549,0.4838818786763,0.807728604432584,2,FALSE
5_914_2,0,0.0423985879891714,0.219860297136018,0,0.288722626555362,0.104782533816101,0.416961152006649,0.632555022666155,0.950683961695596,2,FALSE
5_915_1,0,0.0390492684434905,0.218387539070628,0,0.434843377753441,0.0711149251615444,0.435894555745746,0.75353731700214,0.87216230085531,2,FALSE
5_924_2,0,0.0158218236790951,0.229354903546076,0,0.526833333731727,0.0146944053531437,0.32929443030467,0.496675069895695,0.808246201380077,2,FALSE
5_930_1,0,0.0421851909922466,0.218507077333231,0,0.423509957058737,0.0720421893269835,0.457356054274095,0.707650987632517,0.861295549708736,2,FALSE
5_942_2,0,0.383242334192016,0.211144407850557,0,0.382063703216182,0.593256012186081,0.572098756606195,0.799630646318659,0.363509492524086,3,FALSE
5_944_1,0,0.0330466722489491,0.222920857653364,0,0.517884151360555,0.0701833105061049,0.389731987487974,0.690970517268718,0.831927989114227,2,FALSE
5_945_2,0,0.0496270200602962,0.218820265864339,0,0.474193100662313,0.0756138762360325,0.40877911461918,0.781237139618179,0.802856016410552,2,FALSE
5_957_2,0,0.40226040845151,0.211518430195318,0,0.485496369891967,0.584862976682217,0.574870154515693,0.822920569257649,0.343799062925879,3,TRUE
5_975_2,0,0.0479046300343394,0.218820308698249,0,0.372380086346335,0.0801031464628501,0.408870784385452,0.783471585066389,0.812949845461589,2,FALSE
5_986_2,0,0.041390487479639,0.220899554938198,0,0.52802454749066,0.107517956999033,0.417349710555668,0.636157861350707,0.83406514505024,2,FALSE
5_990_2,0,0.0776041744614,0.21396774818783,0,0.431205379790699,0.0858384325185295,0.502172649022157,0.822552186021737,0.786871715637391,2,FALSE
5_992_1,0,0.286257677513967,0.212443814973526,0,0.365067779639448,0.0900449307194271,0.547897027822482,0.702676949402623,0.34738876985912,3,FALSE
5_998_2,0,0.151571529973638,0.212407817097266,0,0.357774637860291,0.183092998685965,0.511516963486085,0.690253354248523,0.582468671308675,3,FALSE
5_999_2,0,0.0159939963211355,0.229342099472367,0,0.517650341738398,0,0.32844553074334,0.572490452906612,0.804462445273986,2,FALSE
