solID,Google.Search_alphas,Google.Search_gammas,Google.Search_thetas,programmatic_behavioural_investments_alphas,programmatic_behavioural_investments_gammas,programmatic_behavioural_investments_thetas,programmatic_sociodemo_investments_alphas,programmatic_sociodemo_investments_gammas,programmatic_sociodemo_investments_thetas,reservation_social_display_investments_alphas,reservation_social_display_investments_gammas,reservation_social_display_investments_thetas,reservation_social_video_investments_alphas,reservation_social_video_investments_gammas,reservation_social_video_investments_thetas,TV.settimanale_alphas,TV.settimanale_gammas,TV.settimanale_thetas,lambda,mape,nrmse,decomp.rssd,rsq_train,lambda_hp,lambda_max,pos,Elapsed,ElapsedAccum,iterPar,iterNG,df.int,trial,iterations,coef0,mape.qt10,robynPareto
4_1275_2,0.685679399813583,0.456006296962601,0.0885639303922362,0.734239510475386,0.397981675234404,0.081608542228673,0.58476011657988,0.33254802546653,0.242079831985199,1.28413375276179,0.90130692540268,0.250584148434635,0.911197131883962,0.399287349342955,0.0656990489925868,1.02922520585724,0.30650676673664,0.733023529417364,40809.6803613632,0,0.107510205809045,0.180858608299407,0.625521205025563,0.00555218882939013,7220864.474564,0,0.0289769172668457,177.847275972366,2,1275,0,4,2550,TRUE,TRUE,3
4_1339_1,1.29804328741922,0.325406891899393,0.0256185526852162,0.506387361006528,0.410094082932076,0.276324978118812,0.97969170699801,0.355292729493984,0.318096764298245,2.93722203148187,0.852475265553429,0.241212394969153,0.648671118932118,0.758167040184366,0.166222405460924,0.876132909604986,0.42615317940677,0.635302475256365,49951.0060019533,0,0.106914604484436,0.179271414842847,0.629658900588093,0.00681827544502744,7220864.474564,0,0.0244519710540772,187.311247110367,1,1339,0,4,2677,TRUE,TRUE,1
4_1687_2,1.05179471473376,0.391231810059058,0.0436825699322666,1.40608070823476,0.378301391529345,0.0340916827059173,0.599605256539791,0.316555924475956,0.291533174619297,2.39544236996421,0.809430911121749,0.205353286656463,0.733979150936723,0.664019157924314,0.233286299919722,0.66609664737531,0.442522613342133,0.627076489044804,40497.763572284,0,0.106741087894865,0.181021896821854,0.630860012061145,0.00550898791002978,7220864.474564,0,0.015625,236.156401157379,2,1687,0,4,3374,TRUE,TRUE,2
4_1732_2,1.05179471473376,0.391231810059058,0.0436825699322666,1.40608070823476,0.378301391529345,0.0340916827059173,0.599605256539791,0.316555924475956,0.291533174619297,1.80613622451702,0.809430911121749,0.205353286656463,0.733979150936723,0.664019157924314,0.233286299919722,0.66609664737531,0.442522613342133,0.627076489044804,40497.763572284,0,0.106920371560227,0.183316798688838,0.62961894640592,0.00550898791002978,7220864.474564,0,0.0468668937683106,242.456552028656,2,1732,0,4,3464,TRUE,TRUE,3
4_1766_2,0.924692726595222,0.327956847036091,0.0573317986482493,0.664301568294639,0.463658329893752,0.0455563921512918,0.966315611201205,0.614365302221665,0.326518699150424,2.63540702135654,0.750382849323726,0.192263273858865,1.36575402175345,0.509517154534849,0.339745663813779,0.913386869941321,0.478401398746933,0.664894876945759,61032.7219596791,0,0.107491610743742,0.173976800912391,0.625650734224988,0.00835310888210272,7220864.474564,0,0.0318949222564697,247.221518993378,2,1766,0,4,3532,TRUE,TRUE,1
4_2049_1,1.17994310535382,0.582266326168406,0.0736813948032429,2.68408006218047,0.48128327954802,0.346817383539688,0.739052593910209,0.332318748400554,0.31324028398771,2.8504314216733,0.61984637805107,0.259305638970588,0.787273308266424,0.802373912372145,0.28157554137104,0.589816752687859,0.344867056699335,0.547562282050705,1087.18057296579,0,0.105879973819566,0.189165198111665,0.636791925631608,5.05660561639735e-05,7220864.474564,0,0.031714916229248,290.102421998978,1,2049,0,4,4097,TRUE,TRUE,2
4_2054_2,1.21037413850289,0.434492282270358,0.0776292735222973,1.28047646817381,0.820132492857784,0.334368772245572,0.996985461707561,0.420785274230626,0.281748961477641,2.76237419608956,0.768489746925806,0.144651268823215,0.871859765629109,0.748914080693013,0.3167523733669,0.591270877439028,0.421950946751246,0.58218439762148,10892.7980426383,0,0.105908830253719,0.187731875014511,0.636593921840527,0.00140865803587498,7220864.474564,0,0.0216770172119141,290.86038517952,2,2054,0,4,4108,TRUE,TRUE,1
4_2061_2,0.651036745189715,0.631202440605497,0.0779738706199861,2.30990872486879,0.4996830470924,0.212750705471534,0.94990581675524,0.463488964174373,0.25637192239049,2.75730994048928,0.684535332717273,0.250482613959271,1.27937419970206,0.331248797018571,0.225217712786553,1.05723119094199,0.472741423685534,0.685068069840096,55889.0600068365,0,0.107512803905909,0.173467983777631,0.625503105461314,0.00764070437865298,7220864.474564,0,0.0345189571380615,291.902400970459,2,2061,0,4,4122,TRUE,TRUE,1
4_2064_1,1.17994310535382,0.582266326168406,0.0736813948032429,2.68408006218047,0.48128327954802,0.346817383539688,0.739052593910208,0.332318748400554,0.31324028398771,2.8504314216733,0.61984637805107,0.259305638970587,1.33411466716978,0.846539177551607,0.0138699073218541,0.589816752687859,0.344867056699335,0.547562282050705,1087.18057296579,0,0.105879973819566,0.189165198111663,0.636791925631608,5.05660561639735e-05,7220864.474564,0,0.0280179977416992,292.275838136673,1,2064,0,4,4127,TRUE,TRUE,1
4_2121_2,0.651036745189715,0.631202440605497,0.0779738706199861,1.71494570355569,0.509693988040256,0.113093803067004,0.601556293513605,0.313166818143749,0.326256581321404,2.87924206322666,0.648140142851393,0.358140558397341,1.27937419970206,0.331248797018571,0.225217712786553,1.05723119094199,0.472741423685534,0.685068069840096,55889.0600068365,0,0.107607975016584,0.169564347667807,0.624839797295888,0.00764070437865298,7220864.474564,0,0.0279991626739502,300.658506155014,2,2121,0,4,4242,TRUE,TRUE,1
4_2196_2,0.651036745189715,0.631202440605497,0.0779738706199861,1.71494570355569,0.509693988040256,0.113093803067004,0.601556293513605,0.313166818143749,0.326256581321404,2.56672718511948,0.753673065582537,0.283470597292185,0.738853668807865,0.345218207134308,0.0588694190216785,1.05723119094199,0.472741423685534,0.685068069840096,55889.0600068365,0,0.107534791222651,0.171105666936568,0.625349913961858,0.00764070437865298,7220864.474564,0,0.031559944152832,310.935424089432,2,2196,0,4,4392,TRUE,TRUE,1
4_2242_1,2.97835248544911,0.797781308841612,0.232137736823974,1.25803912280589,0.964109928632167,0.33344240629949,2.54031551854303,0.333984373137924,0.212507258370089,2.63395036685751,0.750764238757786,0.0097907775909377,2.5488252941366,0.367811764147887,0.334199335370155,0.504866716996054,0.364265641660189,0.333425660889238,12232.3282563957,0,0.104403019672558,0.202828952726377,0.646854266089118,0.0015941848775564,7220864.474564,0,0.0312480926513672,317.322929143906,1,2242,0,4,4483,TRUE,TRUE,2
4_2257_1,2.97835248544911,0.797781308841612,0.232137736823974,1.25803912280589,0.964109928632167,0.33344240629949,2.54031551854303,0.333984373137924,0.26841498551482,2.73149606504742,0.721648086865082,0.0959171331413937,2.5488252941366,0.367811764147887,0.334199335370155,0.504866716996054,0.364265641660189,0.333425660889238,12232.3282563957,0,0.104492146692877,0.203338177944132,0.646251060131017,0.0015941848775564,7220864.474564,0,0.0135231018066406,319.37611913681,1,2257,0,4,4513,TRUE,TRUE,3
4_2377_1,2.97835248544911,0.797781308841612,0.232137736823974,1.25803912280589,0.964109928632167,0.33344240629949,2.54031551854303,0.333984373137924,0.212507258370089,2.63395036685751,0.750764238757786,0.0097907775909377,2.5488252941366,0.367811764147887,0.334199335370155,0.504866716996054,0.351578154053147,0.333425660889238,12232.3282563957,0,0.10439981002538,0.202650832860789,0.646875979173446,0.0015941848775564,7220864.474564,0,0.0320050716400147,336.374366044998,1,2377,0,4,4753,TRUE,TRUE,1
4_2421_1,0.711510828818711,0.352131506083925,0.0956578311666418,0.809483264489709,0.388736544108907,0.299798858599502,1.12488006032247,0.574014808535479,0.287937562974624,2.12188059691133,0.972598368098518,0.322699533509472,1.14972291569917,0.485249403592853,0.291372519692075,0.99041126149481,0.484841371131745,0.707836023262891,79127.251801179,0,0.108394930976845,0.176795772943074,0.61933250829564,0.010859227026155,7220864.474564,0,0.0347511768341064,342.693198204041,1,2421,0,4,4841,TRUE,TRUE,2
4_2452_1,2.97835248544911,0.797781308841612,0.232137736823974,1.25803912280589,0.964109928632167,0.33344240629949,2.54031551854303,0.333984373137924,0.212507258370089,2.63395036685751,0.750764238757786,0.0097907775909377,2.52167067360255,0.367811764147887,0.334199335370155,0.504866716996054,0.351578154053147,0.333425660889238,12232.3282563957,0,0.10439981002538,0.202650832860791,0.646875979173446,0.0015941848775564,7220864.474564,0,0.0312600135803223,347.13595700264,1,2452,0,4,4903,TRUE,TRUE,1
4_590_1,1.07397074305386,0.407019597252372,0.0573720205041376,0.748500240911903,0.306581732829596,0.208456601644235,0.550305234835752,0.430393553971654,0.279800247680395,1.95211454994145,0.755068091910755,0.0994974846217277,1.64276271983583,0.952340072081785,0.326744535276284,0.687706588947866,0.432777627419593,0.623339703336623,27438.767025723,0,0.106553354937235,0.18332611759537,0.632157334431537,0.00370029829636587,7220864.474564,0,0.0368301868438721,80.8460521697998,1,590,0,4,1179,TRUE,TRUE,2
4_623_2,0.645608718686521,0.391813060480472,0.115957300219777,1.1072969631967,0.357278965187208,0.244541553266754,0.778574975703639,0.468165838479914,0.266190027449244,1.44334304694017,0.894585663935821,0.283660688397381,1.23119099182966,0.447636691777391,0.159546283719722,0.67807522963825,0.364912084128362,0.701743661149277,1966.10026126875,0,0.106814780041173,0.180451302808695,0.630350140770305,0.000172297684303269,7220864.474564,0,0.0631289482116699,85.5262789726257,2,623,0,4,1246,TRUE,TRUE,2
4_712_2,0.813512707488122,0.333906679697069,0.0477985834055483,0.658170982065577,0.484459599120337,0.193666863671068,0.854426656061606,0.302273568133764,0.293550436295069,2.78359145697045,0.823076646295514,0.162904670366325,0.642940078016228,0.805694371876572,0.296613712901217,0.525504404042874,0.452341190251097,0.637647543114499,10996.2320795013,0,0.106111652388507,0.189019672494253,0.635200697630832,0.00142298379723852,7220864.474564,0,0.0399839878082275,98.1502480506897,2,712,0,4,1424,TRUE,TRUE,2
4_725_1,1.07397074305386,0.407019597252372,0.0573720205041376,0.649294526995074,0.539643639404933,0.208456601644235,0.550305234835751,0.430393553971654,0.279800247680395,1.95211454994145,0.755068091910755,0.0994974846217277,1.64276271983583,0.952340072081785,0.326744535276284,0.687706588947866,0.432777627419593,0.623339703336623,27438.767025723,0,0.106553354937235,0.183326117595371,0.632157334431537,0.00370029829636587,7220864.474564,0,0.0312368869781494,99.9639980792999,1,725,0,4,1449,TRUE,TRUE,3
4_727_2,0.813512707488122,0.333906679697069,0.0477985834055483,0.658170982065577,0.390329285025049,0.193666863671068,0.854426656061606,0.302273568133764,0.293550436295069,2.78359145697045,0.823076646295514,0.162904670366325,0.642940078016228,0.805694371876572,0.296613712901217,0.525504404042874,0.452341190251097,0.637647543114499,10996.2320795013,0,0.106111652388507,0.189019672494253,0.635200697630832,0.00142298379723852,7220864.474564,0,0.0182979106903076,100.282629013062,2,727,0,4,1454,TRUE,TRUE,2
4_770_1,1.14247134926865,0.473444464423956,0.0071996266983095,0.748500240911903,0.306581732829596,0.208456601644235,0.550305234835751,0.430393553971654,0.279800247680395,1.95211454994145,0.755068091910755,0.0994974846217277,1.64276271983583,0.952340072081785,0.326744535276284,0.687706588947866,0.432777627419593,0.623339703336623,27438.767025723,0,0.10654911760688,0.185702301985121,0.632186590007801,0.00370029829636587,7220864.474564,0,0.0270218849182129,106.597934007645,1,770,0,4,1539,TRUE,TRUE,2
4_772_2,0.813512707488122,0.333906679697069,0.0477985834055483,0.658170982065577,0.409155347844107,0.193666863671068,0.854426656061606,0.302273568133764,0.293550436295069,2.78359145697045,0.823076646295514,0.162904670366325,0.642940078016228,0.805694371876572,0.296613712901217,0.525504404042874,0.452341190251097,0.637647543114499,10996.2320795013,0,0.106111652388507,0.189019672494253,0.635200697630832,0.00142298379723852,7220864.474564,0,0.0311720371246338,106.875428199768,2,772,0,4,1544,TRUE,TRUE,2
4_933_1,1.11244970428939,0.423771339157826,0.100778168304577,0.748330463519828,0.420255831775283,0.238944346325813,0.855445043067268,0.527641953766872,0.276617810772219,2.07584372303173,0.746998115509127,0.0557249452160257,1.46418382888477,0.864096453301767,0.270354322341147,0.736156954279371,0.417196736096716,0.60205983550626,25336.2552891573,0,0.106351699828119,0.193075617359559,0.633548321352261,0.00340909742752619,7220864.474564,0,0.0369038581848145,128.668534040451,1,933,0,4,1865,TRUE,TRUE,3
5_1692_1,2.1976784504368,0.823213511971717,0.0276007829236369,0.54649129651922,0.930568688427787,0.248715152554605,1.42058150084648,0.777943972639759,0.19134565987064,2.72845408029448,0.965858275404723,0.0496454729537246,1.52292155925472,0.310673221456853,0.0910505906839674,0.545861922411948,0.576954580611137,0.323821000360155,15514.4181833561,0,0.104674012592291,0.196563383039047,0.645018606635747,0.00204875900511962,7220864.474564,0,0.0160191059112549,238.660901069641,1,1692,0,5,3383,TRUE,TRUE,3
5_1722_1,2.1976784504368,0.823213511971717,0.0276007829236369,0.54649129651922,0.930568688427787,0.248715152554605,1.42058150084648,0.777943972639759,0.19134565987064,2.72845408029448,0.965858275404723,0.0496454729537246,1.52292155925472,0.310673221456853,0.0910505906839674,0.552336014328529,0.576954580611137,0.323821000360154,15514.4181833561,0,0.104679990465353,0.196481705996282,0.644978059908809,0.00204875900511962,7220864.474564,0,0.0150132179260254,242.78271317482,1,1722,0,5,3443,TRUE,TRUE,3
5_1826_2,2.97950510039103,0.878661503669952,0.0461054022824399,2.27034994345359,0.695030916943023,0.00845473945177219,1.38468688951242,0.657695724629374,0.294353702300469,2.87904920972769,0.97833407163294,0.342285846636993,0.591379770946299,0.362179843752739,0.0202090973763254,1.33253891368992,0.446861044209455,0.382435071799921,1232133.08206731,0,0.169100424006679,0.114447922001293,0.0823001281389011,0.170552176041098,7220864.474564,0,0.0313189029693604,257.362004995346,2,1826,1,5,3652,TRUE,TRUE,2
5_1841_2,2.97950510039103,0.878661503669952,0.0461054022824398,1.4499572528555,0.663063353758959,0.143138404891524,1.26386060678627,0.657695724629374,0.294353702300469,2.87904920972769,0.97833407163294,0.342285846636993,0.591379770946299,0.362179843752739,0.0202090973763253,1.33253891368992,0.446861044209455,0.382435071799921,1232133.08206731,0,0.169094026581015,0.114313440922756,0.0823695638684886,0.170552176041098,7220864.474564,0,0.0313329696655273,259.447062969208,2,1841,1,5,3682,TRUE,TRUE,1
5_2355_2,2.76549477400394,0.932043444906245,0.241920537811771,1.4385146374136,0.305359850437635,0.362909597933251,2.96178749443645,0.335721559378203,0.380097946560348,2.71554720869251,0.964739177094549,0.0932023296659959,2.06113778006002,0.334511306378004,0.193739952012289,0.640754454241925,0.358664418857549,0.341638053007189,9902.45033948616,0,0.1044241059978,0.208803350951999,0.646711601675433,0.0012714934690401,7220864.474564,0,0.0256319046020508,333.691529035568,2,2355,0,5,4710,TRUE,TRUE,3
6_1077_1,2.89120295579956,0.722870420688644,0.12465292727407,1.88545013357354,0.96922836814062,0.120001303055208,1.38382902964687,0.344301838567116,0.340298242538571,2.34668192632133,0.835605235772933,0.189295047279547,0.743457394132163,0.399363636176597,0.0088027431725024,1.91258603457765,0.317713597441182,0.331258902459317,325817.450295575,0,0.140189179666982,0.166875381047436,0.369274678510551,0.0450261707280433,7220864.474564,0,0.0312509536743164,149.930629968643,1,1077,1,6,2153,TRUE,TRUE,1
6_1138_1,2.9794996994119,0.904597383586596,0.0162693449812094,1.9700592102689,0.419334353195085,0.292744204642751,1.34583194766747,0.498462797825324,0.151032952652287,2.28969261407672,0.405596297215833,0.375463866737491,0.519042436081345,0.354821125625282,0.000796162861915928,1.49830162740965,0.773344549404728,0.364017428243589,889030.055471252,0,0.163046796369877,0.115229961304417,0.146829524709806,0.123031918385133,7220864.474564,0,0.0311481952667236,158.131828069687,1,1138,1,6,2275,TRUE,TRUE,1
6_1214_2,2.80705640639367,0.863144881903016,0.000463865982640647,2.69242305003294,0.36318061270828,0.386218785950037,1.18073305975394,0.672027478607497,0.121843191949403,2.80484791004496,0.564364471050026,0.381118515823946,0.549575907531879,0.714388469617731,0.00388997534037158,1.19506440676349,0.962575377920943,0.593657448193863,1251435.58472498,0,0.169934995356141,0.11448412439958,0.0732194178294405,0.17322560013997,7220864.474564,0,0.0336019992828369,168.577229976654,2,1214,1,6,2428,TRUE,TRUE,3
6_1227_1,2.96513371602065,0.973587948682035,0.0518186670938977,2.53907437563628,0.575621858525997,0.340188805267852,0.719254461025362,0.496891558307578,0.362070019356948,2.94173913523459,0.758433722062014,0.38332787084642,0.768725810091868,0.312558609130792,0.0108966047805062,2.58433995499784,0.495660002006325,0.426106569528584,446060.711157137,0,0.148072820929108,0.134140668132941,0.296341434974861,0.0616800335465202,7220864.474564,0,0.0319831371307373,170.341593027115,1,1227,1,6,2453,TRUE,TRUE,3
6_1257_1,2.96513371602065,0.973587948682035,0.0518186670938976,2.53907437563628,0.575621858525997,0.340188805267852,0.719254461025362,0.496891558307578,0.362070019356948,2.94173913523459,0.758433722062014,0.38332787084642,0.768725810091868,0.312558609130792,0.000609865913528858,2.58433995499784,0.495660002006325,0.426106569528584,446060.711157137,0,0.148074502676101,0.130757693816447,0.29632545118542,0.0616800335465202,7220864.474564,0,0.0311620235443115,174.509635925293,1,1257,1,6,2513,TRUE,TRUE,3
6_1287_1,2.96513371602065,0.973587948682035,0.0518186670938976,2.53907437563628,0.575621858525997,0.399355221763684,0.719254461025362,0.496891558307578,0.362070019356948,2.94173913523459,0.758433722062014,0.38332787084642,0.768725810091868,0.312558609130792,0.000609865913528829,2.58433995499784,0.495660002006325,0.426106569528584,446060.711157137,0,0.148074502676101,0.130757693816447,0.29632545118542,0.0616800335465202,7220864.474564,0,0.0341310501098633,178.728547096252,1,1287,1,6,2573,TRUE,TRUE,2
6_1317_1,2.96513371602065,0.899437652649411,0.0319706197771996,2.18389712223033,0.689632149867264,0.194100205266851,0.787206678108339,0.301597450235687,0.321271688417807,2.94173913523459,0.758433722062014,0.38332787084642,0.768725810091868,0.312558609130792,0.000609865913528829,2.58433995499784,0.495660002006325,0.426106569528584,446060.711157137,0,0.148061511920104,0.131823011265683,0.296448914215349,0.0616800335465202,7220864.474564,0,0.0156240463256836,182.893697977066,1,1317,1,6,2633,TRUE,TRUE,2
6_1392_1,2.96467266273456,0.925744703153086,0.0518186670938976,2.53907437563628,0.575621858525997,0.399355221763684,0.719254461025362,0.496891558307578,0.362070019356948,2.94173913523459,0.758433722062014,0.38332787084642,0.768725810091868,0.312558609130792,0.000609865913528829,2.58433995499784,0.495660002006325,0.426106569528584,446060.711157137,0,0.148066749507144,0.131640226818376,0.296399137940921,0.0616800335465202,7220864.474564,0,0.0365219116210938,193.445016860962,1,1392,1,6,2783,TRUE,TRUE,2
6_1406_1,2.81614592373604,0.958968423650151,0.146009437284301,2.63541994265626,0.605157975862195,0.112450852775201,1.74918078989605,0.31031323998471,0.209534296587253,2.36629456801015,0.529359770330551,0.379174472922218,0.803667372664712,0.432160381742173,0.004773294682837,1.69458244051656,0.658527668517411,0.596829515297742,318557.616431031,0,0.141052317070802,0.166540599128606,0.36148408373076,0.0440206734020499,7220864.474564,0,0.0313179492950439,195.464262962341,1,1406,1,6,2811,TRUE,TRUE,2
6_1422_1,2.96467266273456,0.925744703153086,0.0518186670938976,2.53907437563628,0.575621858525997,0.399355221763684,0.719254461025362,0.496891558307578,0.362070019356948,2.94173913523459,0.758433722062014,0.244838977701535,0.766781029833978,0.330714692707467,0.00849998966882154,2.58433995499784,0.495660002006325,0.426106569528584,446060.711157137,0,0.147949763263338,0.137333273580515,0.297510516497121,0.0616800335465202,7220864.474564,0,0.0312490463256836,197.760582923889,1,1422,1,6,2843,TRUE,TRUE,3
6_1437_1,2.96467266273456,0.925744703153086,0.0518186670938976,2.53907437563628,0.575621858525997,0.399355221763684,0.76036886475851,0.562620374025074,0.202035459700392,2.9411615011523,0.751803161300957,0.268807332626495,0.733908252499124,0.410149009388006,0.000311407328791565,2.58433995499784,0.495660002006325,0.426106569528584,446060.711157137,0,0.147963403794672,0.136939641558985,0.297380975613365,0.0616800335465202,7220864.474564,0,0.0161049365997314,199.99626994133,1,1437,1,6,2873,TRUE,TRUE,3
6_1449_1,2.85211599773864,0.955839782035898,0.124225480120277,2.17090209321114,0.430500440126085,0.144174523712732,1.66122474543609,0.558095876508185,0.387714791528228,2.80993335047181,0.394818080224213,0.245592214744504,0.561028570293107,0.402467028790278,0.00605465067927655,1.66782428296563,0.651833513902582,0.697331692325626,493904.192698191,0,0.152067970599949,0.124941922256615,0.257858396456693,0.0683064238542513,7220864.474564,0,0.0312979221343994,201.729903936386,1,1449,1,6,2897,TRUE,TRUE,2
6_1479_1,2.82804400251166,0.977857406231669,0.0268003776835599,2.24459802222376,0.417303495801008,0.168435148714896,2.17757070811245,0.388890239342494,0.248521438861626,2.90732139268869,0.36066007316618,0.395016327664392,0.679242589792812,0.377128613560175,0.00215219404598172,1.49342140771676,0.826812453608835,0.764369222498636,584470.817318883,0,0.156515509753176,0.11558019346384,0.213812674708722,0.0808500303030317,7220864.474564,0,0.0338342189788818,206.043544054031,1,1479,1,6,2957,TRUE,TRUE,1
6_1491_1,2.79319081807773,0.971821092389577,0.0372872407032657,2.92756377622415,0.522179616370611,0.253589898004122,1.99890518432896,0.322712284001777,0.35036237129643,2.23565491064869,0.325773093905489,0.266262310967496,0.710785626949098,0.354953640651475,0.00401273512891507,1.47720687474155,0.659872593251419,0.546827088094616,760985.587204005,0,0.160488912868039,0.117612998719929,0.173388680122072,0.105297577234467,7220864.474564,0,0.0320961475372314,207.727245092392,1,1491,1,6,2981,TRUE,TRUE,3
6_1550_2,2.92003856553446,0.991684427254686,0.0392195221732273,2.09879782530265,0.87528711306806,0.336258667168946,1.67874056170246,0.318845211516884,0.232641407519279,2.705395026017,0.786756716349032,0.310297331236726,0.755171640292854,0.303303191059842,0.00474417377592052,2.35874580964913,0.365590134632367,0.685878726656471,397877.691933364,0,0.146653690338291,0.138529118129846,0.309764535513857,0.055006616786336,7220864.474564,0,0.0284299850463867,216.369035005569,2,1550,1,6,3100,TRUE,TRUE,3
6_1552_1,2.8434861247811,0.977482662837906,0.0160043476321593,2.72238852029392,0.390771361819022,0.0193419571867858,1.33569367562288,0.688483225791435,0.116683060808506,2.57957135023245,0.611956769615427,0.33484957720675,0.786496341747348,0.316712810942649,0.00041177045374304,1.53223262442545,0.97585920559064,0.74809822397528,605095.701397949,0,0.157014801410831,0.119852288990147,0.208788726875683,0.0837066061114274,7220864.474564,0,0.0156209468841553,216.596802949905,1,1552,1,6,3103,TRUE,TRUE,3
6_1558_1,2.86374953891044,0.924675231286536,0.0593492901606066,1.98487458680436,0.66864870280712,0.296971324017722,1.97881002739765,0.396846643153863,0.364236289233038,2.80394358538138,0.338895141216028,0.370511697927173,0.585587286952066,0.470611854035353,0.000674204073457337,2.6581511982471,0.313701760393188,0.360447989016293,612396.367736925,0,0.155686207829984,0.120862730218703,0.222121875207193,0.0847177587932627,7220864.474564,0,0.0313200950622559,217.463886022568,1,1558,1,6,3115,TRUE,TRUE,3
6_1566_1,2.69717452000966,0.984880864707511,0.0350580874509215,2.36994824031729,0.622344409259436,0.231232055360255,1.42582373731464,0.303209756650379,0.153708315112029,1.61192827989387,0.30758085385978,0.341439180870163,0.592119332511224,0.433898352541568,0.0109245562663956,2.05702805234744,0.549717883794334,0.680967842779101,534375.386606449,0,0.153912790214333,0.123241489390732,0.239742521866345,0.0739117418289865,7220864.474564,0,0.0329151153564453,218.641047000885,1,1566,1,6,3131,TRUE,TRUE,2
6_1568_1,2.92032860179757,0.851793165201985,0.132439333062126,1.98570772103648,0.357749455232217,0.319855714274105,1.29789792932746,0.340979352593312,0.343285656654764,2.4416221898758,0.493597245422053,0.291023833293455,0.908502545150717,0.355174647825724,0.00158873129134941,2.53975593528134,0.354530700162899,0.438139710230883,343713.063267995,0,0.142074635810038,0.159267173232902,0.352194873016623,0.0475047386025322,7220864.474564,0,0.031245231628418,218.910355091095,1,1568,1,6,3135,TRUE,TRUE,3
6_1570_1,2.91365184672162,0.953177352927804,0.0426664430718879,2.79878305009321,0.450195282954771,0.257117208285897,1.08622931253357,0.533004944036655,0.162529283589181,2.86814944876997,0.484460781089934,0.383510024083914,0.675698461314527,0.377222132519206,0.00207282187449701,1.35840502254665,0.945225375628248,0.742524398769996,418935.183653527,0,0.148665035728305,0.127409476222296,0.290701637751069,0.0579231093689229,7220864.474564,0,0.0352509021759033,219.233140945435,1,1570,1,6,3139,TRUE,TRUE,1
6_1581_1,2.69717452000966,0.984880864707511,0.0350580874509215,2.36994824031729,0.622344409259436,0.147302302259426,1.05016832616971,0.62834838566616,0.174085369778298,1.89334276664038,0.30758085385978,0.341439180870163,0.592119332511224,0.433898352541568,0.0109245562663956,2.05702805234744,0.549717883794334,0.680967842779101,534375.386606449,0,0.153935861656595,0.121136328385646,0.239514580431167,0.0739117418289865,7220864.474564,0,0.038322925567627,220.835454940796,1,1581,1,6,3161,TRUE,TRUE,2
6_1583_1,2.80421263318085,0.926129706451547,0.0429584911701132,2.12579635224465,0.832129716856985,0.319855714274105,0.934668537442456,0.594923293613152,0.158890889642382,1.80788919707647,0.65578335455587,0.325431258794964,0.876878081758036,0.329807393607923,0.00172205837079709,2.63008798255622,0.425457652458187,0.34900017166252,317043.875497661,0,0.139848023098984,0.170450381897418,0.372340739190541,0.0438110181276799,7220864.474564,0,0.0286350250244141,221.111804008484,1,1583,1,6,3165,TRUE,TRUE,3
6_1595_2,2.57928052682084,0.886030671480587,0.157525807998596,1.7755813758397,0.46843387180985,0.197268759169746,1.67874056170246,0.318845211516884,0.229250520077052,2.21443757369325,0.609550963270642,0.308693172851355,0.651074226590288,0.421500174351523,0.0133856293259606,1.91082302175183,0.385078322967419,0.592841181090802,345146.214622286,0,0.142643875453825,0.158751165129464,0.346993450656341,0.047703232105465,7220864.474564,0,0.0326700210571289,222.881141901016,2,1595,1,6,3190,TRUE,TRUE,3
6_1622_2,2.92816516480372,0.968365574292659,0.0432804010947519,2.88326322338628,0.765409131227505,0.336930725293408,0.805811647070273,0.722673018209488,0.263804728122389,2.66891560151332,0.741606814100749,0.284033629599407,0.711127402237056,0.319058541584578,0.00543231928129456,2.07381377620445,0.47787222836193,0.450050198874687,437726.373548381,0,0.147578075840487,0.137486467652484,0.30103574718335,0.0605257159221928,7220864.474564,0,0.0124061107635498,226.882045984268,2,1622,1,6,3244,TRUE,TRUE,2
6_1627_1,2.8434861247811,0.977482662837906,0.0312190225883441,2.75080810829298,0.526448846579065,0.290319248836459,1.81370995833499,0.524268542666945,0.293929249926275,2.5377703479042,0.758140180648804,0.337058536556259,0.795899795964385,0.321633785396741,0.00109791343816958,1.77444285884264,0.589456914633887,0.57489774017895,544371.557160922,0,0.153262582676388,0.126845831845599,0.246152398515907,0.0752962256822309,7220864.474564,0,0.0230989456176758,227.59751200676,1,1627,1,6,3253,TRUE,TRUE,3
6_1640_2,2.97647584369845,0.922055444778904,0.0238536651469075,2.8228332556845,0.978677306853688,0.197268759169746,1.67874056170246,0.316683020281379,0.371967093948611,2.42436348833867,0.899354294227784,0.309917894600713,0.595323928554633,0.459261703382346,0.00608717122956687,2.08523669498041,0.554961195645118,0.571922017295081,380929.195829806,0,0.145034954820777,0.144131229356635,0.324917817222446,0.0526592259465857,7220864.474564,0,0.0260169506072998,229.510943889618,2,1640,1,6,3280,TRUE,TRUE,2
