solID,dieci_costo_alphas,dieci_costo_gammas,dieci_costo_thetas,Google.Search_alphas,Google.Search_gammas,Google.Search_thetas,programmatic_behavioural_investments_alphas,programmatic_behavioural_investments_gammas,programmatic_behavioural_investments_thetas,programmatic_sociodemo_investments_alphas,programmatic_sociodemo_investments_gammas,programmatic_sociodemo_investments_thetas,reservation_social_display_investments_alphas,reservation_social_display_investments_gammas,reservation_social_display_investments_thetas,reservation_social_video_investments_alphas,reservation_social_video_investments_gammas,reservation_social_video_investments_thetas,venti_costo_alphas,venti_costo_gammas,venti_costo_thetas,lambda,mape,nrmse,decomp.rssd,rsq_train,lambda_hp,lambda_max,pos,Elapsed,ElapsedAccum,iterPar,iterNG,df.int,trial,iterations,coef0,mape.qt10,robynPareto
3_815_2,0.572732711376752,0.565094885096192,0.0375702797630249,2.90121135594965,0.924022764510038,0.120992494906014,1.15396103009764,0.592914689307951,0.0674890657336936,0.917587477561849,0.865237878675269,0.356153333703259,2.42413045023896,0.922889748731694,0.0422888252890952,1.51679959051254,0.566757743600815,0.171918208841602,2.06817770802573,0.463801036106727,0.142999915596868,333057.914875853,0,0.136926955384472,0.198560645859451,0.392438420239261,0.0460921296231294,7210993.61728321,0,0.129525899887085,486.060580015183,2,815,1,3,1630,TRUE,TRUE,2
3_817_1,0.717954131314788,0.499573525462389,0.074308523496587,2.89215719872588,0.865911189211047,0.0965151744686211,1.2315291045802,0.87876060921583,0.362241581288434,0.886134164011548,0.649199869064327,0.211165583182783,0.742224991248476,0.747441194634325,0.050950956095274,0.865338851657212,0.353590002706658,0.00274929424620553,2.43436242067498,0.363850838212635,0.172905609189846,365417.294065561,0,0.139657781177614,0.180497798996267,0.367962749318005,0.0505800847051706,7210993.61728321,0,0.105337858200073,487.145303964615,1,817,1,3,1633,TRUE,TRUE,1
3_836_2,0.620550024909472,0.740892447505274,0.180323758267796,2.78820579778974,0.913313785843992,0.0578640517380869,1.75330052005134,0.505940519976348,0.349227132059826,0.90156672983213,0.805698897430576,0.274938385077082,2.17620432667746,0.855553693203559,0.169213084468617,0.919264562455543,0.709865237663998,0.174430194735773,2.83526144221597,0.301249622488589,0.150285706540105,309914.430450822,0,0.112439967468384,0.222802905201474,0.586372141174944,0.0428823363223205,7210993.61728321,0,0.11725902557373,498.717173099518,2,836,0,3,1672,TRUE,TRUE,3
3_838_2,0.512664380720012,0.709218316322432,0.0522366039044922,2.54814509484,0.758415618899936,0.0593948921992121,0.87561234451439,0.715371084396269,0.265826516426524,0.883408194447622,0.819954188164967,0.016091139793928,2.7989115188195,0.90087647367551,0.188983328945166,0.626172092830846,0.322363417562988,0.0146426781569821,2.91790421124287,0.346876126074395,0.00746117353846838,338145.502283008,0,0.136886654030256,0.19541555093084,0.392796011642359,0.0467977322746949,7210993.61728321,0,0.114933013916016,500.031177043915,2,838,1,3,1676,TRUE,TRUE,1
3_839_1,0.824102911145372,0.349313207774002,0.0014334757082857,2.96041504174415,0.882903176937167,0.028721483457816,0.619637372477897,0.586087241308079,0.15791133095364,0.726432576990825,0.575558908942146,0.270976142491483,2.77784840488843,0.889044962906218,0.135373322372622,0.650198834244456,0.362910469183384,0.0375324091955572,2.30193114831813,0.413780417100706,0.0762773378983821,843764.399600201,0,0.159223407995356,0.145522081113261,0.178464698213319,0.116922529369458,7210993.61728321,0,0.109267950057983,500.523572921753,1,839,1,3,1677,TRUE,TRUE,3
3_856_2,0.554807688874136,0.84776599980026,0.136855048084841,0.902357540991548,0.802403185243535,0.163342254394395,1.40704006998653,0.890160261235184,0.249743245775469,1.24061594859317,0.914571867897468,0.119009782535185,2.13177520984607,0.986250098766021,0.0875624171880215,2.36017609517467,0.9014379255365,0.336732852684222,2.04023988550531,0.318829898861175,0.0796756905898993,29966.5784072348,0,0.103102562879638,0.230643099283594,0.652217855483262,0.00405608511645232,7210993.61728321,0,0.11752200126648,511.211534976959,2,856,0,3,1712,TRUE,TRUE,3
3_862_1,0.805323873901374,0.384975924647896,0.074308523496587,2.96643943467097,0.967953143837545,0.141646542273949,1.10580359570101,0.430039326821367,0.0753751238052472,0.886134164011548,0.649199869064327,0.211165583182783,1.04284401614475,0.614712614422193,0.0114802855873224,0.663236359536471,0.397621705144342,0.0227606177666486,2.54698246184184,0.421243132104821,0.149356054813913,348189.463872325,0,0.13848952742023,0.18620821603346,0.378492654195658,0.0481907394827237,7210993.61728321,0,0.102347850799561,514.604424953461,1,862,1,3,1723,TRUE,TRUE,3
3_868_2,0.512664380720012,0.709218316322432,0.0522366039044922,2.54814509484,0.758415618899936,0.0593948921992121,0.87561234451439,0.715371084396269,0.265826516426524,0.790123449227712,0.893100712903424,0.154155523288942,2.61950482982246,0.90087647367551,0.188983328945166,0.626172092830846,0.322363417562988,0.014642678156982,2.91790421124287,0.346876126074395,0.00746117353846838,338145.502283008,0,0.136908515344582,0.193057377542027,0.392602050626662,0.0467977322746949,7210993.61728321,0,0.0879850387573242,518.696609020233,2,868,1,3,1736,TRUE,TRUE,1
3_883_2,0.571963039473029,0.665379885380902,0.0666401092840401,2.46639489892309,0.636278085099369,0.0779660858242097,0.967849098523964,0.483253451788047,0.334293206954303,0.848763665449096,0.907963081024782,0.100763025195671,2.41168025203418,0.909182232749192,0.184004585130093,0.990195852704811,0.322363417562988,0.014642678156982,2.91790421124287,0.346876126074395,0.00746117353846838,338145.502283008,0,0.136896334730574,0.213950157421707,0.392710124997849,0.0467977322746949,7210993.61728321,0,0.148870944976807,528.835410118103,2,883,1,3,1766,TRUE,TRUE,3
3_886_2,0.554807688874136,0.84776599980026,0.166132976250163,1.08084414594563,0.620237377603068,0.11887691614237,1.61652547523257,0.739615870301832,0.329827323135783,1.00408890686157,0.941391524099236,0.0559472494208882,2.60153702609136,0.949313185262966,0.0962021367218876,2.88400713581611,0.964275902365141,0.336732852684222,2.04023988550531,0.318829898861175,0.0796756905898993,29966.5784072348,0,0.103018338020782,0.222924655037902,0.652785832396464,0.00405608511645232,7210993.61728321,0,0.109764099121094,530.669743061066,2,886,0,3,1772,TRUE,TRUE,2
3_893_2,0.853835245093103,0.616101860719621,0.028989873920588,2.76631959453918,0.988931783379174,0.125076707424737,1.67796166369602,0.317577903031025,0.232948990451579,0.917317563218437,0.457143940373824,0.105026831733971,2.69298533881687,0.75447413240696,0.132646421353013,0.826485013837371,0.335388528037853,0.0418828137320494,2.6349683186789,0.408470822660974,0.0358041669437291,405891.505788835,0,0.141583092424597,0.178917953069135,0.350416197405253,0.0561934941321616,7210993.61728321,0,0.140295028686523,534.927438020706,2,893,1,3,1786,TRUE,TRUE,2
3_897_1,0.714622730640921,0.981027377397255,0.0279780757981981,2.77612335838341,0.98749755430273,0.0476696690042439,1.36244538372423,0.493705816030685,0.0149114782509404,0.597125461785088,0.788166997737329,0.0755221367018944,2.76268558709543,0.971743574568438,0.190348476521684,0.570107367823456,0.419339369491966,0.034938058655105,2.26198081803771,0.502612465684926,0.00588403295876132,804249.330322543,0,0.158310419781846,0.142651334036581,0.187859066226185,0.111442144379925,7210993.61728321,0,0.13555908203125,537.253318071365,1,897,1,3,1793,TRUE,TRUE,1
3_898_1,0.642928953534843,0.836193963013625,0.0831684445552336,2.71068467832553,0.802630584253327,0.119565685557746,0.946712430988789,0.602040068296683,0.194787004366804,1.08983250262093,0.669022227973396,0.175977845163164,2.62900771547743,0.903273474275993,0.170502479474592,0.57450724847618,0.358275696353791,0.00623648566735273,2.43363323648051,0.355489491789814,0.00628540893905895,359808.558412291,0,0.138348139037381,0.185699698105367,0.379761039806372,0.0498022034753933,7210993.61728321,0,0.120085000991821,537.782356023789,1,898,1,3,1795,TRUE,TRUE,2
3_898_2,0.512664380720012,0.709218316322432,0.0522366039044922,2.54814509484,0.758415618899936,0.113054498148138,1.69678924769904,0.94576051203563,0.396394367875286,0.886668019158869,0.990250581650839,0.122270635587374,2.77740442400497,0.893200117832649,0.195732296459947,1.93880618146814,0.753940207429055,0.0801989115195289,2.65909593661422,0.349689414485391,0.0100575555065034,330950.370245786,0,0.136275863170745,0.211661216176987,0.398202633985487,0.0457998321233014,7210993.61728321,0,0.141610145568848,537.929397106171,2,898,1,3,1796,TRUE,TRUE,1
3_901_2,0.554807688874136,0.84776599980026,0.191314907148563,1.08084414594563,0.620237377603068,0.11887691614237,1.61652547523257,0.739615870301832,0.329827323135783,1.00408890686157,0.941391524099236,0.0559472494208882,2.60153702609136,0.949313185262966,0.0962021367218876,2.88400713581611,0.964275902365141,0.336732852684222,2.47738628639412,0.318829898861175,0.0796756905898993,29966.5784072348,0,0.103058953053405,0.222370713640197,0.652511999700297,0.00405608511645232,7210993.61728321,0,0.102828025817871,539.738505125046,2,901,0,3,1802,TRUE,TRUE,2
3_912_1,0.714622730640921,0.981027377397255,0.0279780757981981,2.77612335838341,0.98749755430273,0.0476696690042439,1.32092471369558,0.458099453136772,0.0145881707465877,0.722184578803461,0.727489665815506,0.174566795203895,2.76268558709543,0.971743574568438,0.190348476521684,0.688648117971989,0.416269832545595,0.0104601222748964,2.34793902577574,0.498617760497293,0.0143072996159025,804626.836817259,0,0.158357990466786,0.142574449336587,0.187370912570603,0.111494501138117,7210993.61728321,0,0.10823392868042,546.502466917038,1,912,1,3,1823,TRUE,TRUE,1
3_916_2,0.554807688874136,0.84776599980026,0.191314907148563,1.08084414594563,0.620237377603068,0.11887691614237,1.95463541227996,0.739615870301832,0.329827323135783,1.00408890686157,0.941391524099236,0.0559472494208882,2.60153702609136,0.949313185262966,0.0962021367218876,2.88400713581611,0.964275902365141,0.336732852684222,2.04023988550531,0.318829898861175,0.0796756905898993,29966.5784072348,0,0.10301688151768,0.2217555457594,0.652795650356004,0.00405608511645232,7210993.61728321,0,0.126312971115112,549.023206949234,2,916,0,3,1832,TRUE,TRUE,1
3_919_1,0.565765702395002,0.963604149957354,0.0145184564272055,2.97820008909088,0.887493575883427,0.155433503813734,1.2364474993613,0.456469023802412,0.0754641840165969,1.06799888297923,0.476472346812727,0.38774097103459,1.08548732354288,0.942253845426108,0.164965025267249,0.850988836195437,0.398969696513479,0.00703445492862258,2.69658394472033,0.327477902293803,0.0533490213329625,490327.075230599,0,0.146493733450852,0.168627020118111,0.304574687841362,0.0679039487969326,7210993.61728321,0,0.105659008026123,550.735860109329,1,919,1,3,1837,TRUE,TRUE,3
3_949_2,0.91649411531295,0.836586848926033,0.0194149597356494,2.7662079187546,0.94193350745376,0.017248441509853,0.614038950860779,0.384207049097207,0.139972002661044,0.781961942966781,0.721621098726198,0.0914386822963184,2.38654218440025,0.963101106299537,0.0725949214158935,0.635111584568428,0.384726931554379,0.0433195067595347,2.27706112252731,0.498086304096447,0.075055835443021,584025.6065127,0,0.150856834429966,0.154391517264478,0.262533358866486,0.0808990930233412,7210993.61728321,0,0.101409912109375,569.696563005447,2,949,1,3,1898,TRUE,TRUE,3
3_954_2,0.718673281164064,0.756221222575509,0.0526298325006756,2.99111668124679,0.986736368415854,0.150440311738381,1.48458825912752,0.435483184279949,0.239073472171758,1.35280491359284,0.971436673581094,0.202803648309607,2.21145150565058,0.956618037150742,0.131286916349266,0.575107395120625,0.324399998671948,0.0235856569308584,2.27738650251244,0.461953536697452,0.0218815020754549,558190.717714508,0,0.149674712563134,0.154510270369584,0.274045728290862,0.0773160261234456,7210993.61728321,0,0.0994269847869873,572.631793022156,2,954,1,3,1908,TRUE,TRUE,2
3_959_2,0.669096583725573,0.464630802992804,0.0516433057968456,2.78366568452344,0.904131519151299,0.0113494674267124,1.85115667452886,0.352494261183442,0.294940075764825,0.956521329408004,0.733896903567075,0.23449643499634,1.19240348271113,0.37180988918243,0.00819694452569797,0.511560554409153,0.348935416133831,0.0289772680645013,2.88800259941787,0.441030024187843,0.0589216200387459,634429.131500689,0,0.153415503688646,0.149209819904697,0.237304998694749,0.0878896089660756,7210993.61728321,0,0.106099128723145,575.585389137268,2,959,1,3,1918,TRUE,TRUE,1
3_979_2,0.754997007575326,0.952139271703011,0.0262654525856883,2.77414027045765,0.978384744932936,0.0415854235053657,1.21276409715154,0.47180606264399,0.0399235831329612,0.634092758021427,0.774857817935103,0.0787054458207792,2.68745690655639,0.963101106299537,0.0725949214158935,0.635111584568428,0.384726931554379,0.0433195067595347,2.27706112252731,0.498086304096447,0.075055835443021,760204.585560574,0,0.157093738021459,0.145903924998079,0.200294381804099,0.105333534108609,7210993.61728321,0,0.140033006668091,588.248532056809,2,979,1,3,1958,TRUE,TRUE,2
3_990_2,0.878359788660907,0.57076498319498,0.0366856784487874,2.90307195850593,0.829249730220321,0.0368653598023403,1.47126514423702,0.608858864625372,0.203572512031945,0.875142265041024,0.405679163655915,0.122729388237869,2.24197670895168,0.864298976478834,0.163800263546592,1.31964650269409,0.394282197450085,0.0797829776650548,2.58670944380671,0.38020824736438,0.0101968491679452,11049.9614266411,0,0.102340283792128,0.25354267702597,0.657341433915728,0.00143252034361252,7210993.61728321,0,0.116904973983765,595.244663953781,2,990,0,3,1980,TRUE,TRUE,1
3_991_2,0.58531515019577,0.939576507614897,0.177498332178052,0.971352914144567,0.710384399389819,0.103183381508381,0.93074452053158,0.5598944178793,0.278946915639062,0.929544649202174,0.805854927844537,0.0309146846676474,2.71718940645021,0.971645110880471,0.0232378630173286,2.33637920131559,0.956631689648576,0.336732852684222,2.04023988550531,0.318829898861175,0.0796756905898993,29966.5784072348,0,0.102981584892519,0.22418677714653,0.653033534518604,0.00405608511645232,7210993.61728321,0,0.133965015411377,595.797987937927,2,991,0,3,1982,TRUE,TRUE,1
4_1000_1,0.716579477948186,0.899235796056129,0.0568113362836504,2.58287627070635,0.898468204076211,0.0618276605864731,1.739401045429,0.755635225027907,0.00101394968945971,1.88020422760429,0.591386694587952,0.343096308140731,1.1201220537217,0.918082280437269,0.341420712842725,0.668578722490962,0.991140799602598,0.00450063549009299,1.86241449769213,0.89300375193994,0.0188242175191728,419951.328115567,0,0.143185288159226,0.178607512685433,0.335631251624016,0.0581434651341987,7210993.61728321,0,0.107561111450195,566.750515937805,1,1000,1,4,1999,TRUE,TRUE,2
4_614_2,0.7060842203765,0.473044099802733,0.239590868163564,2.98683713701166,0.906308085541635,0.122503774965383,0.646860947384169,0.561658943595591,0.173368361731075,1.06025052967703,0.407208115444054,0.383393167429045,0.587733942661838,0.602500183484882,0.343852168887979,0.539066953325406,0.978939887827988,0.00743042146613716,1.41544272568158,0.937785111469255,0.271361554729694,773524.016479215,0,0.158720278809705,0.143539583608283,0.183648425150199,0.107180819476191,7210993.61728321,0,0.10692310333252,332.136759996414,2,614,1,4,1228,TRUE,TRUE,2
4_659_2,0.588477116184881,0.493646066141952,0.323483068556278,2.77234869367919,0.90541534705111,0.0177015152877135,1.71754106292884,0.410982025730072,0.306739680981162,0.680076444044237,0.349655135780901,0.379081396602378,0.587733942661838,0.602500183484882,0.343852168887979,0.539066953325406,0.978939887827988,0.00743042146613716,1.41544272568158,0.937785111469255,0.271361554729694,773524.016479214,0,0.158913761478448,0.142091053489498,0.181656919662806,0.107180819476191,7210993.61728321,0,0.115739107131958,357.538214921951,2,659,1,4,1318,TRUE,TRUE,1
4_725_2,0.72905489239346,0.532266867498909,0.274316740215764,2.7318868842136,0.842836152048084,0.0396144572043784,1.22348439392025,0.800917734402018,0.094047058392211,1.48442541604985,0.457902198658558,0.367315452928056,1.32423140786779,0.454347849075674,0.293390677048479,0.516828736820356,0.949769586448534,0.0110317663010112,1.39674514807691,0.949796705793755,0.366735330851023,630933.572191224,0,0.15444477122852,0.149463448794049,0.227036798461551,0.0874048063042099,7210993.61728321,0,0.10877513885498,395.802501916885,2,725,1,4,1450,TRUE,TRUE,2
4_737_2,0.66311408203844,0.936467441260334,0.0943814418129123,2.7114105812934,0.980424925841709,0.00242725902944739,1.46582431492702,0.844500802455006,0.0226087771923143,1.05729352582541,0.680725470835594,0.24474345175263,0.963743564229566,0.663133904306648,0.224750396365169,0.743830872404122,0.587060369535764,0.0180604421121285,1.66776792759636,0.838726788437806,0.148861839382825,730005.789469526,0,0.156933020882343,0.146649100340353,0.201929846785266,0.101145232485336,7210993.61728321,0,0.108872890472412,402.517134904861,2,737,1,4,1474,TRUE,TRUE,3
4_756_2,0.523045002797011,0.966151255790233,0.102326923085822,2.91489066789557,0.996689403350569,0.00775587618988774,0.603096683091169,0.83600416170594,0.104713976847441,1.01089508163696,0.426065008494524,0.349717928507052,1.44472385596461,0.339667617752531,0.237618864392422,0.508517726147751,0.768309494158674,0.0125162964161847,1.41651415535524,0.993048918387436,0.0640968478035325,956534.269622289,0,0.162629064427709,0.139089294325316,0.142944933301026,0.132562696886261,7210993.61728321,0,0.181602001190186,413.656960010529,2,756,1,4,1512,TRUE,TRUE,1
4_779_2,0.742076638426845,0.774751595672347,0.183521306752767,2.83027239094302,0.878550663149573,0.120220615917925,0.763283697826307,0.494337663241841,0.149429547163998,0.909020185816027,0.421498920889871,0.327728351596653,1.47614534607802,0.424524511542864,0.297972511536145,0.544463370333774,0.940366701521319,0.0118700220080421,1.39485039089391,0.841405932075809,0.190293526927732,384322.361876192,0,0.141232678652719,0.181418157938588,0.353627618012724,0.0532020477119282,7210993.61728321,0,0.133919954299927,427.14152598381,2,779,1,4,1558,TRUE,TRUE,3
4_821_2,0.757567334709121,0.710694739115308,0.333757998555638,2.84627236511652,0.850695707078349,0.0471502455650335,2.05450399143134,0.670861267049253,0.307356470640993,0.780213360081711,0.753266419016893,0.277079712580654,1.26543838104911,0.829447045971631,0.105172584335424,0.679363709452366,0.818689741525249,0.0190869704884464,1.61292938986148,0.898109812021833,0.226356109165452,479297.093676904,0,0.147281187059758,0.166100642724569,0.2970782991879,0.0663741894811397,7210993.61728321,0,0.140837907791138,457.427630901337,2,821,1,4,1642,TRUE,TRUE,3
4_824_2,0.742076638426845,0.613261928524651,0.183521306752767,2.83027239094302,0.878550663149573,0.120220615917925,0.763283697826307,0.494337663241841,0.149429547163998,0.909020185816027,0.421498920889871,0.327728351596653,1.47614534607802,0.424524511542864,0.297972511536145,0.544463370333774,0.940366701521319,0.0118700220080421,1.39485039089391,0.841405932075809,0.190293526927732,384322.361876192,0,0.141241089135705,0.180715834505484,0.353550632065272,0.0532020477119282,7210993.61728321,0,0.141629934310913,459.691658973694,2,824,1,4,1648,TRUE,TRUE,2
4_836_2,0.829379426829356,0.550928439985008,0.398677439967136,2.76169562952552,0.813773753746315,0.0172558683126822,2.60543434496717,0.976502402685071,0.275724379917871,0.851514504888105,0.890944888893511,0.22768700275164,0.594034807049452,0.975372519636447,0.12593331553287,0.659248758144086,0.737875765783892,0.0178804324216329,1.74941016226969,0.898109812021833,0.226356109165452,479297.093676903,0,0.147609927351914,0.163573368997779,0.293936871819875,0.0663741894811397,7210993.61728321,0,0.121593952178955,469.01292181015,2,836,1,4,1672,TRUE,TRUE,3
4_839_2,0.742076638426845,0.774751595672347,0.183521306752767,2.83027239094302,0.878550663149573,0.120220615917925,0.835822457629791,0.700690103335738,0.0496423619237931,1.12757873966054,0.421498920889871,0.327728351596653,1.47614534607802,0.424524511542864,0.297972511536145,0.544463370333774,0.940366701521319,0.0118700220080421,1.39485039089391,0.841405932075809,0.190293526927732,384322.361876192,0,0.141224253135973,0.181120474722556,0.353704736976042,0.0532020477119282,7210993.61728321,0,0.132165193557739,470.98600101471,2,839,1,4,1678,TRUE,TRUE,2
4_854_2,0.742076638426845,0.774751595672347,0.183521306752767,2.83027239094302,0.878550663149573,0.120220615917925,0.835822457629791,0.700690103335738,0.0496423619237931,1.12757873966054,0.421498920889871,0.327728351596653,1.47614534607802,0.424524511542864,0.297972511536145,0.544463370333774,0.940366701521319,0.0118700220080421,1.78756457065409,0.489250829911236,0.149418315287499,384322.361876192,0,0.140944485399539,0.180336911570857,0.356262845266294,0.0532020477119282,7210993.61728321,0,0.114715099334717,481.923974990845,2,854,1,4,1708,TRUE,TRUE,1
4_868_1,0.74990788526203,0.483595153626857,0.29256566107594,2.79743694275876,0.898498444570393,0.125969848749864,0.664353934756323,0.454474494275088,0.0666116319366344,1.01473779095365,0.829737590523218,0.321365463017594,0.697216366709646,0.620041625655944,0.315244794614591,0.605191050284703,0.947859029625155,0.0141557771768294,2.01779218972917,0.507643959434287,0.043460106901332,424556.359459724,0,0.143428037825866,0.16868915703398,0.333376662432935,0.0587821415965253,7210993.61728321,0,0.134097814559937,491.618644952774,1,868,1,4,1735,TRUE,TRUE,3
4_883_1,0.775856610022948,0.780219246828947,0.0379742417317186,2.79743694275876,0.898498444570393,0.125969848749864,0.664353934756323,0.454474494275088,0.0666116319366344,1.01473779095365,0.829737590523218,0.321365463017594,0.697216366709646,0.620041625655944,0.315244794614591,0.605191050284703,0.947859029625155,0.0141557771768294,2.01779218972917,0.507643959434287,0.043460106901332,424556.359459724,0,0.143082644672233,0.174217531795294,0.336583426019486,0.0587821415965253,7210993.61728321,0,0.121735811233521,501.227744817734,1,883,1,4,1765,TRUE,TRUE,1
4_897_2,0.794553479332668,0.398208073441146,0.331121041463916,2.97548209530675,0.773472808607045,0.127485877631055,0.963836561881786,0.651065584411013,0.195012924472798,1.38534910039613,0.340975052551364,0.397115791137279,0.642599513197873,0.720785511202538,0.200929424119876,0.524136897526291,0.814850034795604,0.0143333098405643,1.45568245419944,0.899201004007263,0.397885571653278,488855.228349414,0,0.148572688484584,0.159677560111417,0.28469647731619,0.0676998168619015,7210993.61728321,0,0.135855913162231,509.01736497879,2,897,1,4,1794,TRUE,TRUE,3
4_928_1,0.532045308970867,0.880581155874381,0.147073177932736,2.79743694275876,0.898498444570393,0.125969848749864,0.664353934756323,0.454474494275088,0.0666116319366344,1.01473779095365,0.829737590523218,0.321365463017594,0.697216366709646,0.620041625655944,0.315244794614591,0.605191050284703,0.947859029625155,0.0141557771768294,2.01779218972917,0.507643959434287,0.043460106901332,424556.359459724,0,0.14331282049797,0.16854892552984,0.334447244043791,0.0587821415965253,7210993.61728321,0,0.103898048400879,526.15748000145,1,928,1,4,1855,TRUE,TRUE,2
4_935_1,1.00429995896654,0.927382340013374,0.0600025205804346,2.81565113403584,0.944541807321318,0.0490686516016411,1.84134216823723,0.917113674457494,0.251147149252716,1.28419024191543,0.682236065103347,0.352522056396261,2.36006600097913,0.403716834925248,0.296578479889362,0.62597210169971,0.888092196694374,0.0174892184470496,1.61275065374259,0.978374431992982,0.0690942433475463,525587.632439558,0,0.148695507244634,0.158966850085192,0.283513366144617,0.0727942711975516,7210993.61728321,0,0.103393077850342,529.91060090065,1,935,1,4,1869,TRUE,TRUE,3
4_936_1,0.664190396040387,0.47886032615943,0.277195497839026,2.773357476461,0.847475403418528,0.0110454622501265,1.73175247422519,0.8938399917314,0.398568292516946,0.959772748429245,0.571644591387365,0.220223295505761,0.680474768397172,0.377218194824675,0.246239794542488,0.505360459664026,0.802691413150648,0.012432515750606,1.77219498355197,0.877176941228254,0.106999055927204,534360.047080588,0,0.149750436393224,0.151777155697546,0.273310989031542,0.0740109262711601,7210993.61728321,0,0.114266872406006,530.509447813034,1,936,1,4,1871,TRUE,TRUE,1
4_943_1,0.53261836257345,0.743807627708835,0.0791903654096709,2.64808760503938,0.898498444570393,0.125969848749864,0.664353934756323,0.454474494275088,0.0666116319366344,1.01473779095365,0.829737590523218,0.321365463017594,0.697216366709646,0.620041625655944,0.315244794614591,0.605191050284703,0.947859029625155,0.0141557771768294,2.34519258175069,0.492017561597507,0.019915889013206,340083.440241035,0,0.137687283973411,0.190088632511765,0.385672345781219,0.0470665068533547,7210993.61728321,0,0.10037088394165,534.281629800797,1,943,1,4,1885,TRUE,TRUE,1
4_955_1,0.948616934428035,0.818308411661364,0.168932332685591,2.73941631716185,0.971767175625129,0.0395656063890611,1.55056307637659,0.941819684138568,0.109889433760095,0.998146616824019,0.672827484182832,0.25399448992979,2.8785715297539,0.400600947202968,0.275232729208775,0.662848994808243,0.843248358320088,0.0164217957167662,1.6626834225325,0.961300295982373,0.0639457003402872,486951.457906051,0,0.146945162704354,0.160406917913232,0.300282094193418,0.0674357810104644,7210993.61728321,0,0.106304168701172,540.91385102272,1,955,1,4,1909,TRUE,TRUE,2
4_958_1,0.532045308970867,0.880581155874381,0.147073177932736,2.79743694275876,0.898498444570393,0.065533201715551,1.29294051966105,0.571730109246655,0.136646198111953,0.937494928279746,0.573329633385224,0.391624192014911,1.41273337365481,0.405497287400034,0.310343659816201,0.776749782372233,0.980639189681396,0.00316703535343944,1.42321784843716,0.939045720024018,0.043460106901332,424556.359459724,0,0.143289629885444,0.178019661293062,0.334662623620135,0.0587821415965253,7210993.61728321,0,0.175803899765015,542.580911874771,1,958,1,4,1915,TRUE,TRUE,3
4_959_1,0.697651167470902,0.589960551373009,0.312009377007205,2.94137892640707,0.927659801116518,0.114288244201552,1.48922329658943,0.328900132353322,0.278676157048055,0.779154148108728,0.581507108794511,0.256635573862105,1.41090205218384,0.763223786911739,0.10848146853293,0.663344601254818,0.793304717732533,0.00227649362618276,1.77269358254198,0.610136076525468,0.162178850362024,700675.68777501,0,0.155997574600535,0.147731454782632,0.211415762885884,0.0970774109679642,7210993.61728321,0,0.107147932052612,543.104602813721,1,959,1,4,1917,TRUE,TRUE,2
4_966_1,0.7417122455298,0.32545834381394,0.292484829404396,2.80064001158074,0.847475403418528,0.0110454622501265,1.73175247422519,0.8938399917314,0.398568292516946,0.959772748429245,0.571644591387365,0.220223295505761,0.680474768397172,0.377218194824675,0.246239794542488,0.505360459664026,0.819927666801104,0.0220779687221113,1.51858608087794,0.891571116786309,0.295564432960207,364903.67954011,0,0.14082242482047,0.181496865977127,0.357377339472548,0.0505088509863099,7210993.61728321,0,0.116351127624512,546.884330034256,1,966,1,4,1931,TRUE,TRUE,2
4_988_1,0.532045308970867,0.880581155874381,0.147073177932736,2.79743694275876,0.898498444570393,0.065533201715551,1.29294051966105,0.443059162827011,0.137769170131616,1.34099473059842,0.60019738135399,0.366525190242602,1.12871004300926,0.410103913819983,0.369176792201561,0.542098911764804,0.980639189681396,0.00316703535343944,1.42321784843716,0.939045720024018,0.043460106901332,424556.359459724,0,0.143312708587995,0.16482189196854,0.334448283475747,0.0587821415965253,7210993.61728321,0,0.110245943069458,560.134981870651,1,988,1,4,1975,TRUE,TRUE,1
5_271_2,0.974125553738256,0.734307464555267,0.187298040665765,2.27988430552975,0.961361080030656,0.275501247979845,0.888575383620521,0.460561101208078,0.227306443473478,2.32417679756907,0.307175719512746,0.220969269345534,2.40206182894294,0.952838837736801,0.204157652349706,0.758213553796976,0.536229181852413,0.252224961276382,1.65141218043453,0.636572425366055,0.132493225058868,329183.601003552,0,0.136701445118391,0.220282935518726,0.394438005324299,0.0455547971072403,7210993.61728321,0,0.189277172088623,138.019153118134,2,271,1,5,542,TRUE,TRUE,2
5_331_1,1.56692592808123,0.392640764218924,0.112876441208767,2.62363670750452,0.888395643849409,0.0544142597821919,1.74632370021246,0.435587205202552,0.0665827606190891,0.561557093919284,0.751748424826313,0.0514369079903729,1.97837369753037,0.546901633219812,0.110062525537842,0.836691782072709,0.359529451982941,0.00237003085719311,2.50828524358681,0.512036462152813,0.195697417408882,384211.842667973,0,0.141369152650342,0.178841654583823,0.352377827324685,0.0531867196909769,7210993.61728321,0,0.106158971786499,173.006958007813,1,331,1,5,661,TRUE,TRUE,1
5_344_1,0.929602335962395,0.695766003847792,0.119449687892999,2.8660459601488,0.929267431076545,0.00888459674060158,1.77509530780525,0.490591297489173,0.0738048553625389,1.8543357332269,0.47532454580816,0.339657154108314,2.48660365397589,0.789443825606987,0.203487657108192,0.843419981305796,0.310025077473487,0.0658949639537811,2.45149285379762,0.382811186558438,0.394267658463027,1336575.10008298,0,0.169477587271997,0.143616910418012,0.0692416419732593,0.185270944669695,7210993.61728321,0,0.10130500793457,179.921105146408,1,344,1,5,687,TRUE,TRUE,3
