solID,DT_costo_alphas,DT_costo_gammas,DT_costo_thetas,Google.Search_alphas,Google.Search_gammas,Google.Search_thetas,programmatic_behavioural_investments_alphas,programmatic_behavioural_investments_gammas,programmatic_behavioural_investments_thetas,programmatic_sociodemo_investments_alphas,programmatic_sociodemo_investments_gammas,programmatic_sociodemo_investments_thetas,PTcosto_alphas,PTcosto_gammas,PTcosto_thetas,reservation_social_display_investments_alphas,reservation_social_display_investments_gammas,reservation_social_display_investments_thetas,reservation_social_video_investments_alphas,reservation_social_video_investments_gammas,reservation_social_video_investments_thetas,lambda,mape,nrmse,decomp.rssd,rsq_train,lambda_hp,lambda_max,pos,Elapsed,ElapsedAccum,iterPar,iterNG,df.int,trial,iterations,coef0,mape.qt10,robynPareto
2_914_1,2.80472832337763,0.481493088174526,0.36271236429886,2.66193533280733,0.952831431733621,0.0814538745044914,1.83184565285832,0.844008602992588,0.0714206994445955,1.52479207672941,0.335471096688276,0.264310197077083,2.70374797740543,0.872224333971205,0.153196324806479,2.74765031235371,0.61952812653732,0.292677389442068,1.65976564254977,0.925975883729958,0.0225744417610062,424694.152532054,0,0.149090242458877,0.362733953133241,0.279704267830903,0.0588012522573204,7210993.61728321,0,0.0473110675811768,179.804800987244,1,914,1,2,1827,TRUE,TRUE,1
2_920_2,1.69076262889818,0.919874967688809,0.524375351682221,2.80212623394371,0.962365042818268,0.00493162917330269,0.986545803704167,0.534700185872423,0.232376965712369,2.62184183432435,0.492074108351011,0.259480284988418,2.58828733328115,0.486345866749381,0.2230320993227,2.68438224522503,0.587015561788964,0.278698327122693,0.627841152431083,0.34968013914907,0.0952082422321785,1750268.54183432,0,0.176605759420855,0.253237803922243,-0.0106996717332415,0.24264650720538,7210993.61728321,0,0.026637077331543,180.689462900162,2,920,1,2,1840,TRUE,TRUE,2
2_922_2,2.42732209784302,0.745251874299367,0.364965925369043,2.95306423409903,0.985851693657644,0.0354258219738225,1.00628975606862,0.64606717882946,0.398032816751895,2.05433642987607,0.45430026300189,0.276329042520062,2.79577478761982,0.466753747014958,0.222785183942562,2.06034625392873,0.831974959286,0.390845131520382,0.622013893600261,0.705839153295545,0.0529736943480202,635696.127807475,0,0.158645814898097,0.276748573021508,0.184414231163069,0.088065329967416,7210993.61728321,0,0.0290489196777344,180.985341787338,2,922,1,2,1844,TRUE,TRUE,1
2_935_1,1.28514667079635,0.744489694797236,0.334321746502508,2.97088095239546,0.951529504218009,0.0576427579738377,1.59354282416128,0.545818802200527,0.277298167346113,1.97674594350123,0.372317043021507,0.19071365884769,1.37112244081098,0.806842051586128,0.164617187527389,2.44983203703502,0.588109094667067,0.227049448294258,0.541958168895397,0.302205705048127,0.0476860362995674,1282880.50177423,0,0.172204337511128,0.259919363788264,0.0390504844355549,0.177823986434026,7210993.61728321,0,0.0362091064453125,182.847059965134,1,935,1,2,1869,TRUE,TRUE,3
2_951_2,2.92436957135548,0.740390406942183,0.344679606054897,2.76774900994759,0.958459646126485,0.115910784910068,1.18960592844216,0.944849047587304,0.343167837649622,2.90805139145918,0.389233330472925,0.268280237292577,2.85903652263288,0.633120410461853,0.107670604669956,2.70114298404425,0.874076709042806,0.358637745255335,0.561595366304458,0.688807992253826,0.0109208564862432,974969.763942977,0,0.166614088711815,0.268438209415554,0.100428176980468,0.135119534269989,7210993.61728321,0,0.0278899669647217,185.273624897003,2,951,1,2,1902,TRUE,TRUE,2
2_955_2,2.20960832079139,0.53744300905912,0.503074333885355,2.93935602135808,0.956802692935847,0.0622174185418251,2.95641768014344,0.487740688546549,0.100263897573466,1.17597137749984,0.329701657044281,0.0495618631748482,2.53582189211999,0.457624113877828,0.142687688402966,2.96885823159659,0.324068143118949,0.279820085710793,0.602141130975965,0.558177523275003,0.0350806599179036,453498.620838626,0,0.151691750498269,0.296334580841747,0.254347762139346,0.0627961731476164,7210993.61728321,0,0.0478308200836182,185.885584831238,2,955,1,2,1910,TRUE,TRUE,1
2_959_1,2.80472832337763,0.481493088174526,0.36271236429886,2.66193533280733,0.915699528960204,0.00062814900676349,0.907915425797555,0.713069575659548,0.170207806937539,0.811235821538658,0.37103472050011,0.264310197077083,2.70374797740543,0.872224333971205,0.153196324806479,2.74765031235371,0.61952812653732,0.292677389442068,1.65976564254977,0.925975883729958,0.0225744417610062,424694.152532054,0,0.149196001949939,0.359239105069995,0.27868199933288,0.0588012522573204,7210993.61728321,0,0.029339075088501,186.415514945984,1,959,1,2,1917,TRUE,TRUE,1
2_966_2,2.92436957135548,0.740390406942183,0.344679606054897,2.76774900994759,0.949303466314341,0.101471725954717,1.52006966228369,0.782000026705855,0.393212305509107,2.26046290954087,0.374865493940976,0.268280237292577,2.85903652263288,0.633120410461853,0.107670604669956,2.70114298404425,0.874076709042806,0.358637745255335,0.561595366304458,0.688807992253826,0.0109208564862431,974969.763942977,0,0.166568886070355,0.269330887115133,0.100916221021992,0.135119534269988,7210993.61728321,0,0.0258951187133789,187.439728975296,2,966,1,2,1932,TRUE,TRUE,2
2_974_1,2.80472832337763,0.481493088174526,0.451118335485761,2.70712277842493,0.954307195230611,0.105147343347505,1.62848737230302,0.975376355153225,0.156821812532057,0.642402701600314,0.48961089558688,0.336422053640171,2.32441081079203,0.882321058104301,0.107559953711654,2.64875171888657,0.638017696993871,0.229173819490862,0.704529290044538,0.925975883729958,0.0225744417610062,424694.152532054,0,0.149320615674005,0.326881749434984,0.277476556034918,0.0588012522573204,7210993.61728321,0,0.0260670185089111,188.62437582016,1,974,1,2,1947,TRUE,TRUE,2
2_984_2,0.835582880279646,0.540009498195588,0.578141175446268,2.91291882737875,0.919045289737714,0.110953551201019,0.823049222198463,0.655017236752749,0.162227531818935,1.78192807120274,0.40792198311557,0.25185242981583,2.89117809578359,0.63795566915131,0.191235514159559,2.63421327766294,0.644258815361873,0.0118709978969651,1.80839345717177,0.598329592123093,0.236578498871016,32104.2878799512,0,0.106882923290352,0.759157951924743,0.626246725622433,0.00435256620886637,7210993.61728321,0,0.0262589454650879,190.071976900101,2,984,0,2,1968,TRUE,TRUE,3
2_989_1,2.80472832337763,0.635026933395809,0.546813566530978,2.6327776857348,0.990035692507099,0.0888177712597348,1.4402198091341,0.810083077156873,0.356207134038069,0.715233475575517,0.48961089558688,0.336422053640171,2.32441081079203,0.882321058104301,0.107559953711654,2.64875171888657,0.638017696993871,0.229173819490862,0.704529290044538,0.925975883729958,0.0225744417610062,424694.152532054,0,0.149395967672075,0.337130242085247,0.276747154781059,0.0588012522573204,7210993.61728321,0,0.0261280536651611,190.76793885231,1,989,1,2,1977,TRUE,TRUE,3
2_990_1,2.68763474037809,0.826223851878955,0.367471877338524,2.99675235595674,0.975460816070421,0.0685033053128132,0.974236590739671,0.782359816703094,0.107727484196865,1.69743122951723,0.558839848072064,0.286612581803625,2.95713734842778,0.868639392771353,0.16361197359334,2.68578764742085,0.405476260569682,0.337657955167714,0.630579726523091,0.404977495498575,0.0767982101343878,1016098.57410476,0,0.167680663541497,0.26126158023668,0.0888741523485379,0.140823730617568,7210993.61728321,0,0.0262460708618164,190.902534008026,1,990,1,2,1979,TRUE,TRUE,2
2_997_2,2.5847367394239,0.864523139046163,0.373287865676603,2.95306423409903,0.985851693657644,0.0354258219738225,1.00628975606862,0.64606717882946,0.398032816751895,2.05433642987607,0.45430026300189,0.276329042520062,2.79577478761982,0.466753747014958,0.222785183942562,2.06034625392873,0.831974959286,0.390845131520382,0.622013893600261,0.705839153295545,0.0299438398673016,1114526.75147419,0,0.169476174763741,0.257745151545331,0.0692571566900675,0.154474834251277,7210993.61728321,0,0.0258388519287109,191.929933786392,2,997,1,2,1994,TRUE,TRUE,2
3_250_2,2.68440550143576,0.737552135686044,0.360985337594874,2.98547105573984,0.977535308655682,0.166861585728903,2.01872219089099,0.816078206845349,0.112487938733775,1.94930054270908,0.658707261624998,0.324259452033048,2.80026532337539,0.841755311964221,0.299970275041538,1.68151640493395,0.546887286203602,0.222138586803355,0.787240653374259,0.43478979102335,0.0139211272805686,615900.494601258,0,0.157886539606961,0.292736244130065,0.192202299878878,0.0853198535437421,7210993.61728321,0,0.0275449752807617,35.4119000434876,2,250,1,3,500,TRUE,TRUE,3
3_643_1,2.87606557471376,0.304762058448152,0.684503126550583,2.77808769045105,0.980966595416462,0.220436644938621,2.24315206212895,0.8851480780548,0.268449248409953,1.95567745545166,0.760148488456585,0.269209365693821,0.875239294780148,0.449603310034176,0.949070889824934,1.51099455667961,0.791856649104562,0.372844726322532,2.12201840191035,0.343099000003627,0.245491706163141,58017.4933404716,0,0.107826594823116,0.617471847360025,0.619617840228529,0.00794649492600041,7210993.61728321,0,0.0387201309204102,94.9159531593323,1,643,0,3,1285,TRUE,TRUE,3
3_790_2,2.97314349235007,0.720907649144625,0.368957250508116,2.87682144051858,0.948549786771007,0.134976406262703,2.3643502697789,0.675893616474187,0.108427828502076,1.28776189539795,0.575595965982839,0.0927590764347293,2.78838651137899,0.51380592229113,0.972816816248383,1.02468803405,0.909603416617101,0.0716437593137077,1.45116375279649,0.324852957099322,0.285776554757513,79224.8349104732,0,0.108832844476905,0.521916232475753,0.612485177016534,0.0108877626128028,7210993.61728321,0,0.0400710105895996,128.327468156815,2,790,0,3,1580,TRUE,TRUE,1
3_805_2,2.97314349235007,0.720907649144625,0.368957250508116,2.87682144051858,0.948549786771007,0.0445998557708582,2.40522612343245,0.833767084005574,0.179683252859419,0.644959137199505,0.436272660223429,0.0927590764347293,2.78838651137899,0.51380592229113,0.972816816248383,1.02468803405,0.909603416617101,0.0716437593137077,1.45116375279649,0.324852957099322,0.285776554757513,79224.8349104732,0,0.109054398554156,0.479461164590683,0.610905821470793,0.0108877626128028,7210993.61728321,0,0.0377731323242188,131.420770168304,2,805,0,3,1610,TRUE,TRUE,1
3_835_2,2.97314349235007,0.720907649144625,0.420062019342252,2.93807268347627,0.988401080405321,0.00996927625249008,2.40522612343245,0.833767084005574,0.179683252859419,0.644959137199505,0.436272660223429,0.0927590764347292,2.78838651137899,0.51380592229113,0.972816816248383,1.02468803405,0.909603416617101,0.0716437593137077,1.45116375279649,0.324852957099322,0.285776554757513,79224.8349104732,0,0.109119889271713,0.481923451320041,0.610438353698931,0.0108877626128028,7210993.61728321,0,0.0372550487518311,137.485550165176,2,835,0,3,1670,TRUE,TRUE,2
3_850_2,2.97314349235007,0.720907649144625,0.344021949754241,2.80006585943129,0.902142335593504,0.0445998557708582,2.40522612343245,0.833767084005574,0.179683252859419,0.644959137199505,0.436272660223429,0.0927590764347292,2.78838651137899,0.51380592229113,0.972816816248383,1.02468803405,0.909603416617101,0.0716437593137077,1.45116375279649,0.324852957099322,0.285776554757513,79224.8349104732,0,0.109003386149545,0.482688793860469,0.611269749705334,0.0108877626128028,7210993.61728321,0,0.0344901084899902,140.559065103531,2,850,0,3,1700,TRUE,TRUE,1
3_859_2,2.46113661203748,0.358440341395678,0.590085761638646,2.98442859160444,0.953534053681752,0.0889088645968255,1.59576336517065,0.619532130560121,0.194577347608515,2.16507472235275,0.791639337277741,0.393252093083609,0.589745840987669,0.584203080124247,0.910358602491405,2.19730142790418,0.785544472744019,0.293778105772349,0.836118877646024,0.479033547721606,0.0479391040570528,661935.662959343,0,0.160428889512956,0.287106623509966,0.165977908844387,0.0917045176800368,7210993.61728321,0,0.032844066619873,142.378792047501,2,859,1,3,1718,TRUE,TRUE,3
3_865_2,2.64043636030943,0.358432929602953,0.520611623142406,2.84421377142501,0.733415983031939,0.268175359659126,2.53894695620946,0.984320278303571,0.231982716049451,1.8645063932714,0.649247759186129,0.289789845909198,2.9864462077621,0.609848996029771,0.988546377465536,1.60667860636682,0.942505384516075,0.0716437593137077,1.45116375279649,0.324852957099322,0.285776554757513,79224.8349104732,0,0.107883942253259,0.602873789874125,0.61921312114734,0.0108877626128028,7210993.61728321,0,0.0344340801239014,143.484456062317,2,865,0,3,1730,TRUE,TRUE,3
3_889_2,2.46113661203748,0.358440341395678,0.590085761638646,2.98442859160444,0.953534053681752,0.0889088645968255,1.57120751143822,0.619532130560121,0.194577347608515,2.16507472235275,0.791639337277741,0.393252093083609,0.589745840987669,0.584203080124247,0.910358602491405,2.19730142790418,0.785544472744019,0.293778105772349,0.836118877646024,0.479033547721606,0.0479391040570528,661935.662959343,0,0.160428889512956,0.287106623509966,0.165977908844387,0.0917045176800368,7210993.61728321,0,0.0400369167327881,148.879301071167,2,889,1,3,1778,TRUE,TRUE,3
3_940_2,2.63927048289817,0.675358061392591,0.31970793390651,2.7996189496558,0.731327261803822,0.268175359659126,2.53894695620946,0.984320278303571,0.231982716049451,1.8645063932714,0.649247759186129,0.289789845909198,2.9864462077621,0.609848996029771,0.988546377465536,1.60667860636682,0.942505384516075,0.0716437593137077,1.45116375279649,0.324852957099322,0.285776554757513,79224.8349104732,0,0.107925914613898,0.534891425556582,0.618916772443708,0.0108877626128028,7210993.61728321,0,0.0762779712677002,166.863078117371,2,940,0,3,1880,TRUE,TRUE,1
3_959_1,2.18319696635338,0.543021542145894,0.320391998991483,2.71211355743319,0.863080799918829,0.0887601149600804,2.30090735396141,0.383902812176328,0.144472146936131,0.623294886683016,0.585661497198917,0.159193020509198,2.55199892181156,0.327918118316593,0.952565365433691,0.567959068024438,0.747040386511911,0.147742930982523,1.54834049550211,0.490421789807543,0.264317673756607,209448.9737101,0,0.114869837006758,0.44665337986013,0.568301669681608,0.0289486803487065,7210993.61728321,0,0.0613040924072266,175.163659095764,1,959,0,3,1917,TRUE,TRUE,1
3_990_1,2.92852520005551,0.855908564281259,0.43501668372085,2.74070439534797,0.846702750283605,0.125100686128028,2.18133687905214,0.732494569746069,0.207265103310019,0.607659787351497,0.631753804133947,0.106572626587106,2.86107531101566,0.718611293655103,0.975119767460227,0.566683520313475,0.76374675832801,0.272651404046675,0.978319427380791,0.45770842071328,0.0696397465768159,198413.708893395,0,0.114128193311979,0.464065006798313,0.573858094148221,0.0274181882918145,7210993.61728321,0,0.103003978729248,188.449151039124,1,990,0,3,1979,TRUE,TRUE,1
4_421_2,2.68395438831728,0.512338673116522,0.321716597614017,2.58480023594671,0.975126963503925,0.0300095737751899,0.583480980306268,0.803339617162765,0.348920210103278,0.866059927445071,0.523397124785884,0.289800153483687,2.36097429230297,0.935885160576434,0.169919404731199,2.83687286754476,0.986545712419267,0.396726751119783,2.08455588381758,0.790616900237105,0.325040080695905,280894.254718035,0,0.11768641772506,0.444105731773874,0.546871846594974,0.0388574987505566,7210993.61728321,0,0.0375339984893799,89.417995929718,2,421,0,4,842,TRUE,TRUE,3
4_584_1,2.03786976860545,0.498412435696888,0.407744353828469,2.96662378337113,0.99936374957343,0.00480928515633089,0.526476905951069,0.891253559180863,0.371485529883495,1.4290205228944,0.37111102376824,0.3654836683126,2.29503247464177,0.710869117973963,0.22023068583428,0.82725470565519,0.694950875199731,0.0861595264011748,1.71145457203944,0.505022679598621,0.363708696721764,302011.099003757,0,0.119506744920165,0.43992609829331,0.532745821205814,0.0417862152773224,7210993.61728321,0,0.0369160175323486,128.424957036972,1,584,0,4,1167,TRUE,TRUE,3
4_599_1,2.03786976860545,0.498412435696888,0.407744353828469,2.96662378337113,0.99936374957343,0.00480928515633089,0.526476905951069,0.891253559180863,0.399897322531089,1.02721310951336,0.51542097068755,0.31287270440876,1.88900244724274,0.783170184534548,0.22023068583428,0.82725470565519,0.694950875199731,0.0861595264011748,1.71145457203944,0.505022679598621,0.363708696721764,302011.099003756,0,0.119571160285907,0.438464544435159,0.53224197582869,0.0417862152773223,7210993.61728321,0,0.0354819297790527,131.454551935196,1,599,0,4,1197,TRUE,TRUE,3
4_614_1,2.03786976860545,0.498412435696888,0.407744353828469,2.96662378337113,0.99936374957343,0.00480928515633089,0.526476905951069,0.891253559180863,0.371485529883495,1.4290205228944,0.37111102376824,0.3654836683126,2.29503247464177,0.710869117973963,0.22023068583428,0.82725470565519,0.694950875199731,0.0861595264011748,1.71145457203944,0.505022679598621,0.363708696721764,302011.099003756,0,0.119506744920165,0.439926098293312,0.532745821205814,0.0417862152773223,7210993.61728321,0,0.0376560688018799,134.713864088058,1,614,0,4,1227,TRUE,TRUE,3
4_629_1,2.03786976860545,0.498412435696888,0.407744353828469,2.96662378337113,0.99936374957343,0.00480928515633089,0.526476905951069,0.891253559180863,0.371485529883495,1.4290205228944,0.37111102376824,0.3654836683126,2.29503247464177,0.493655363845857,0.20767824391764,1.07484404344359,0.533754698349804,0.140352714618389,1.62422665820474,0.300300863513911,0.363708696721764,302011.099003756,0,0.119495653594601,0.436889007711537,0.532832548155514,0.0417862152773223,7210993.61728321,0,0.0444118976593018,138.059216976166,1,629,0,4,1257,TRUE,TRUE,2
4_632_2,2.70735854031868,0.487848354214983,0.337408361997607,2.76924428469365,0.961300563145317,0.0242373335706109,0.545986578384247,0.926934656123715,0.355406223160554,0.648605433367948,0.457016015004268,0.254464608566053,2.62744382198937,0.895431990757918,0.115718322591542,2.9896751321531,0.964096902960815,0.318251348829063,0.684368962355068,0.706566899360088,0.167211470540025,201209.824397966,0,0.113759638695614,0.485437703672497,0.576605933580152,0.0278059843837959,7210993.61728321,0,0.0450270175933838,138.81250500679,2,632,0,4,1264,TRUE,TRUE,3
4_635_2,1.95858635002418,0.595218652531681,0.458496868236298,2.93225617243067,0.990823030462567,0.011563253731535,0.708276368806328,0.875412728655662,0.362654602045369,0.97460728744684,0.346004804733935,0.29199444993649,2.45955320358927,0.530125840418373,0.226008361630259,0.501069347001956,0.944911024585082,0.0717380375540837,2.4587222221963,0.922007487549611,0.364102037086148,200127.671593329,0,0.114944273440118,0.478469469804431,0.567742001514817,0.0276558995150274,7210993.61728321,0,0.0400450229644775,139.530642986298,2,635,0,4,1270,TRUE,TRUE,3
4_645_2,2.10211577029159,0.678428259632207,0.331031300770619,2.91243018897103,0.920547426385086,0.0437970827949532,0.887587648001639,0.312550573245324,0.356971351440923,1.40960510402668,0.41263722281236,0.296467643264113,2.22875888259518,0.636795815403054,0.120943764035905,2.5150517858982,0.830361377887753,0.206676975886524,1.2854241371562,0.601166040583782,0.372656337658264,344405.309265943,0,0.120294375909734,0.426389731831206,0.526566477342343,0.0476659112467623,7210993.61728321,0,0.0640361309051514,141.553060054779,2,645,0,4,1290,TRUE,TRUE,1
4_662_2,2.70735854031868,0.487848354214983,0.337408361997607,2.79942971844262,0.968554629140765,0.022278450786031,1.16031375422825,0.731641435580193,0.325769380848459,1.32737031616314,0.4565025825568,0.370351465810773,2.50553731075208,0.693637803779506,0.252100961734007,2.9896751321531,0.964096902960815,0.318251348829063,0.684368962355068,0.706566899360088,0.167211470540025,201209.824397966,0,0.113938718611689,0.470120333862531,0.57527187426728,0.0278059843837959,7210993.61728321,0,0.0358068943023682,145.098130941391,2,662,0,4,1324,TRUE,TRUE,1
4_677_2,2.70735854031868,0.487848354214983,0.337408361997607,2.76924428469365,0.961300563145317,0.0242373335706109,0.545986578384247,0.926934656123715,0.355406223160554,1.14254542375864,0.408278899658641,0.261512169780001,2.83204909141994,0.825331957594862,0.179901840779895,2.89194443037534,0.871260712532331,0.279135404930948,0.824752394933501,0.562239560818083,0.167211470540025,201209.824397966,0,0.113908580573951,0.47417523838924,0.57549653502361,0.0278059843837959,7210993.61728321,0,0.119513034820557,150.114592075348,2,677,0,4,1354,TRUE,TRUE,1
4_703_1,1.86269818881815,0.948243870681438,0.326644621187929,2.80325785695572,0.970178228744324,0.0115943872130496,1.69268755511206,0.964657458352256,0.319656898365921,0.972594331343874,0.484681425250127,0.282573900184477,2.91302651108857,0.735521309984844,0.195853817778611,2.81824620233934,0.872657291453279,0.185134861012704,2.19784958255838,0.451533741365057,0.340211290177718,175374.160690847,0,0.112629242617718,0.487138915221429,0.584978413115918,0.0242228100109962,7210993.61728321,0,0.0519998073577881,158.182653903961,1,703,0,4,1405,TRUE,TRUE,3
4_721_2,2.85338509544704,0.574234520918015,0.320207157081736,2.72683424654595,0.975126963503925,0.0300095737751899,0.583480980306268,0.803339617162765,0.348920210103278,1.22726563038,0.512745060534647,0.224105697727313,2.60676726097705,0.96457974506102,0.140303855921637,1.80132301722893,0.809857322641612,0.147987156013717,0.96270030642259,0.779042541864292,0.399660258432632,191270.657537367,0,0.113774713951863,0.482581008749444,0.576493711054894,0.026427511262857,7210993.61728321,0,0.0400011539459229,162.187123060226,2,721,0,4,1442,TRUE,TRUE,3
4_730_1,2.07935935693944,0.506971894569553,0.413682351807936,2.93582224329771,0.949015268080237,0.00673471914544601,0.626080249768467,0.770496915475456,0.396868753091227,1.38296352243868,0.318718676725421,0.350548373458947,2.97073705557711,0.489627894866608,0.157573660575437,2.55112804268889,0.565287420268948,0.123404646721136,1.68743388476323,0.319698199564326,0.359084905516356,331252.855117873,0,0.120004800237301,0.436211426147271,0.528843056285686,0.0458417840566485,7210993.61728321,0,0.0459299087524414,164.379698038101,1,730,0,4,1459,TRUE,TRUE,2
4_737_2,2.5318366826273,0.585907400276628,0.337408361997607,2.76924428469365,0.961300563145317,0.0242373335706109,0.545986578384247,0.926934656123715,0.315000515495018,1.11447734066307,0.494425279290822,0.207084082485371,2.50469370127874,0.971790240270737,0.113962013046621,2.91827841553744,0.767566366396354,0.221310246560004,1.46407698145672,0.316758919852906,0.0253665774802678,349251.947634312,0,0.120388158889751,0.419492289737536,0.525828000357777,0.0483380964320409,7210993.61728321,0,0.0456480979919434,165.865622997284,2,737,0,4,1474,TRUE,TRUE,3
4_756_1,2.34348923183784,0.642370187643983,0.343165876879924,2.96659138412756,0.916313295695138,0.0539925101335378,1.26374273881201,0.741082591098052,0.399427344685199,1.54044976607552,0.415234813403531,0.289390208290629,2.95571445985442,0.696900381166779,0.172158360931689,1.8066585604999,0.982870427290977,0.304982572917217,0.699170056431204,0.499502381718176,0.0281034825216248,597513.818128895,0,0.1569466096647,0.286072022418817,0.201791631499775,0.082769786756854,7210993.61728321,0,0.0385780334472656,169.665322065353,1,756,1,4,1511,TRUE,TRUE,2
4_767_1,2.71170841799116,0.604651864691628,0.37413096348805,2.80029005291292,0.950492544810194,0.153538250925283,0.748481428459768,0.978357627696056,0.38493832494887,0.541113284310163,0.459140963022917,0.0876216816603638,2.97420470172386,0.866090402467594,0.104256346965061,2.91415336135695,0.81820327794622,0.260174732761268,1.42461650938598,0.423541719482286,0.0375286771046085,35610.9836299861,0,0.106819847817878,0.743936688325558,0.62668772606505,0.0048389133949566,7210993.61728321,0,0.0442981719970703,171.985278129578,1,767,0,4,1533,TRUE,TRUE,2
4_767_2,2.5318366826273,0.585907400276628,0.306012727573839,2.87185661199228,0.988050444254952,0.0375068322322575,0.97124933677773,0.693453535393244,0.360551735942779,1.11447734066307,0.494425279290822,0.207084082485371,2.50469370127874,0.971790240270737,0.113962013046621,2.91827841553744,0.767566366396354,0.221310246560004,1.46407698145672,0.316758919852906,0.0253665774802678,349251.947634312,0,0.120389503261011,0.409143733283146,0.525817410167283,0.0483380964320409,7210993.61728321,0,0.0437498092651367,172.030021905899,2,767,0,4,1534,TRUE,TRUE,3
4_771_1,2.34348923183784,0.642370187643983,0.343165876879924,2.96659138412756,0.916313295695138,0.0539925101335378,1.26374273881201,0.741082591098052,0.383075364048434,1.85979520155924,0.482907051007704,0.322275445975527,2.81953740415016,0.696900381166779,0.172158360931689,1.8066585604999,0.982870427290977,0.304982572917217,0.699170056431204,0.499502381718176,0.0281034825216248,597513.818128895,0,0.157034527845006,0.282638641224378,0.200897102038338,0.082769786756854,7210993.61728321,0,0.0349459648132324,172.834752082825,1,771,1,4,1541,TRUE,TRUE,1
4_786_1,2.34348923183784,0.642370187643983,0.343165876879924,2.96659138412756,0.916313295695138,0.0539925101335378,1.26374273881201,0.741082591098052,0.399427344685199,1.54044976607552,0.415234813403531,0.235045960492449,2.75848200039065,0.914114135294885,0.172158360931689,1.8066585604999,0.982870427290977,0.304982572917217,0.699170056431204,0.499502381718176,0.0281034825216248,597513.818128895,0,0.156935952811651,0.28601492261701,0.201900026329171,0.082769786756854,7210993.61728321,0,0.0470008850097656,176.058218002319,1,786,1,4,1571,TRUE,TRUE,1
4_797_2,2.5318366826273,0.585907400276628,0.306012727573839,2.89600495899146,0.982247191458593,0.0359397260045935,0.520212403897469,0.849688111828061,0.351936643660026,1.54184287086043,0.426519938341973,0.32972220045801,2.52965391476702,0.788824777295267,0.130471461176917,2.9789891407567,0.749845891090739,0.199032708642777,0.722883670384359,0.316758919852906,0.0253665774802678,349251.947634312,0,0.120365560654698,0.407523170877182,0.526005998670831,0.0483380964320409,7210993.61728321,0,0.0344388484954834,178.188837051392,2,797,0,4,1594,TRUE,TRUE,1
4_801_1,1.94121282900646,0.994968941991659,0.313486482362957,2.92006785119393,0.974918641362807,0.0539925101335378,1.26374273881201,0.741082591098052,0.372619504504717,1.30704081818397,0.531708898849704,0.0804835031899086,1.8513930528118,0.606152801120372,0.342623343044192,2.33482872646967,0.960800132574084,0.287983052086988,0.871902228701409,0.445030790305435,0.0476400005139857,550361.931723945,0,0.155404151022262,0.294345682618281,0.217403989296552,0.0762302438633293,7210993.61728321,0,0.0338280200958252,178.860670089722,1,801,1,4,1601,TRUE,TRUE,3
4_812_2,2.5318366826273,0.585907400276628,0.306012727573839,2.89600495899146,0.982247191458593,0.0359397260045935,0.520212403897469,0.849688111828061,0.351936643660026,1.54184287086043,0.426519938341973,0.283131553380241,2.52994229192642,0.735495612371707,0.130471461176917,2.9789891407567,0.749845891090739,0.199032708642777,0.722883670384359,0.316758919852906,0.0253665774802678,349251.947634312,0,0.120387125156821,0.408374068354973,0.525836143436138,0.0483380964320409,7210993.61728321,0,0.0369110107421875,180.874850034714,2,812,0,4,1624,TRUE,TRUE,2
4_827_2,2.5318366826273,0.585907400276628,0.306012727573839,2.90900232852215,0.94628542997225,0.0327836023675055,0.731868879759845,0.849688111828061,0.351936643660026,1.54184287086043,0.426519938341973,0.32972220045801,2.52965391476702,0.788824777295267,0.130471461176917,2.9789891407567,0.749845891090739,0.199032708642777,0.722883670384359,0.316758919852906,0.0253665774802678,349251.947634312,0,0.120348890399953,0.410737924062796,0.526137282960679,0.0483380964320409,7210993.61728321,0,0.0630090236663818,183.607813119888,2,827,0,4,1654,TRUE,TRUE,1
4_842_2,2.5318366826273,0.585907400276628,0.306012727573839,2.90900232852215,0.94628542997225,0.0327836023675055,1.63096109396087,0.37435447390088,0.333948979856778,2.00450562815933,0.392476606147626,0.380507090504411,2.24666227216174,0.697937158454174,0.235205579628317,1.6531594561875,0.840780189542507,0.345892048647285,0.695592780368077,0.805304983382354,0.0387849263541727,306758.706777828,0,0.11922988090343,0.435445488272243,0.5349083103009,0.0424446658091532,7210993.61728321,0,0.0411410331726074,186.695132017136,2,842,0,4,1684,TRUE,TRUE,1
4_846_1,2.34348923183784,0.642370187643983,0.343165876879924,2.9326633536094,0.916313295695138,0.0539925101335378,1.26374273881201,0.741082591098052,0.399427344685199,1.54044976607552,0.415234813403531,0.235045960492449,2.75848200039065,0.914114135294885,0.172158360931689,1.8066585604999,0.982870427290977,0.304982572917217,0.699170056431204,0.499502381718176,0.0281034825216248,597513.818128895,0,0.15693193462163,0.286953018471465,0.201940894928586,0.082769786756854,7210993.61728321,0,0.046248197555542,187.472242116928,1,846,1,4,1691,TRUE,TRUE,2
4_850_2,2.1697980627852,0.683530844246056,0.311720678716138,2.96856118288397,0.951027820983269,0.11173725863086,2.8875637182715,0.87075589957591,0.351023919577268,1.04962641217471,0.68785347665659,0.225688866484421,2.52545722319324,0.939094508898123,0.104278472157797,2.81603034222423,0.895809370014993,0.31943293259119,0.704919277256445,0.97441903120845,0.0215530176187752,2260452.23685648,0,0.179099869817724,0.253534657434822,-0.0394484114201161,0.313404400718292,7210993.61728321,0,0.0332942008972168,188.316368103027,2,850,1,4,1700,TRUE,TRUE,3
