solID,DIG_costo_alphas,DIG_costo_gammas,DIG_costo_thetas,GEN_costo_alphas,GEN_costo_gammas,GEN_costo_thetas,Google.Search_alphas,Google.Search_gammas,Google.Search_thetas,programmatic_behavioural_investments_alphas,programmatic_behavioural_investments_gammas,programmatic_behavioural_investments_thetas,programmatic_sociodemo_investments_alphas,programmatic_sociodemo_investments_gammas,programmatic_sociodemo_investments_thetas,reservation_social_display_investments_alphas,reservation_social_display_investments_gammas,reservation_social_display_investments_thetas,reservation_social_video_investments_alphas,reservation_social_video_investments_gammas,reservation_social_video_investments_thetas,lambda,mape,nrmse,decomp.rssd,rsq_train,lambda_hp,lambda_max,pos,Elapsed,ElapsedAccum,iterPar,iterNG,df.int,trial,iterations,coef0,mape.qt10,robynPareto
3_298_1,1.91451202695565,0.819767403145754,0.358056408730329,2.87652827173975,0.907522177338065,0.166964061655332,2.50358559023612,0.897938407370305,0.142294188395497,2.15832893708103,0.636274918583443,0.372505124791982,1.1831606941212,0.436796932276713,0.0665947208377526,2.70896466129815,0.946644212596475,0.136617670776514,2.29019302538341,0.50735391869481,0.29514922080365,416533.349162803,0,0.148073424454228,0.383274325507287,0.289495815349239,0.057669422170598,7210993.61728321,0,0.027940034866333,43.3691599369049,1,298,1,3,595,TRUE,TRUE,2
3_408_1,1.10136107919253,0.995869387233743,0.447319584545894,2.33471898631983,0.483054379333596,0.289997059275118,2.90141538759002,0.928779520463745,0.0133014425666844,1.8174859762341,0.454566169607349,0.199675756735039,1.90335305135017,0.359853142707684,0.0483046695481173,2.90951531305293,0.957270730895678,0.273091397046498,0.542910628958754,0.312534493375684,0.0375544685254985,1080387.89009057,0,0.169249770082919,0.259616013473875,0.0717422703917401,0.149740080981028,7210993.61728321,0,0.0280020236968994,59.42462682724,1,408,1,3,815,TRUE,TRUE,1
3_412_2,2.10252922077095,0.858553781782238,0.394013580028076,2.39094731601984,0.838293788084932,0.328875756160087,2.7161440774913,0.943403623958287,0.0909394222102482,2.24807951122421,0.404621452043466,0.264935095327814,1.76196564631793,0.395797796572623,0.0862416330636112,2.6768965839984,0.776085436551947,0.325705930346468,0.641543959466898,0.518788940616266,0.0327654882705009,1028242.94464633,0,0.167887305124381,0.276213217041462,0.0866271133062499,0.14250804567104,7210993.61728321,0,0.0320000648498535,60.0554709434509,2,412,1,3,824,TRUE,TRUE,2
3_423_1,0.671456235438844,0.79601332968464,0.418421427694913,2.08803463593069,0.47579139798854,0.450447264187921,2.90141538759002,0.928779520463745,0.0734686300545426,1.55592830197745,0.659448628071019,0.0847691698930222,1.92352144693169,0.636736472088347,0.29061223439196,1.8075861577632,0.489824861437639,0.303450749648252,0.720834906113581,0.357976171859586,0.040017276235235,775111.807384836,0,0.16380622923398,0.286940355795232,0.130492713534226,0.107401031805431,7210993.61728321,0,0.032174825668335,61.746319770813,1,423,1,3,845,TRUE,TRUE,2
3_512_2,1.71996316169895,0.454068035483455,0.402167255003005,2.28740045519763,0.922507232493396,0.150287656882449,2.72496460311893,0.88046922726033,0.102749465838432,2.22538242889067,0.915705892316308,0.386897347192796,1.41840997259082,0.329054639310936,0.0261593708023564,2.97738035165932,0.900661419341085,0.0223680520437139,2.99143802226047,0.828648927179776,0.29679700629595,436298.976083177,0,0.149472528077028,0.366533392532089,0.276005679360329,0.0604107369920899,7210993.61728321,0,0.0269989967346191,74.6158218383789,2,512,1,3,1024,TRUE,TRUE,2
3_541_1,1.67293690784266,0.868760719952779,0.613418911049163,2.31846206539011,0.611073995079467,0.31713498281953,2.83454721900898,0.899377291484279,0.0773327331778356,1.37485566779359,0.646221419329383,0.0289643585938683,1.50830999341274,0.649723665542344,0.333352816101094,1.3988542920449,0.381172694868016,0.335755953624278,0.52988883154111,0.330238638900326,0.0256355320816697,946259.202399147,0,0.167243910673257,0.278536501659582,0.0936143361210737,0.131137637403751,7210993.61728321,0,0.0285780429840088,78.8694369792938,1,541,1,3,1081,TRUE,TRUE,3
3_552_2,2.55348508930467,0.506833831705311,0.302208555693285,2.81809004296435,0.725036151097408,0.122888109567597,2.82351145906032,0.993466633727174,0.0777843831909181,2.01856465385063,0.507004832885566,0.291232939442246,2.14060123066729,0.658296187209471,0.335443102344357,1.86481622425661,0.640579710084873,0.227335574546812,2.38014822910278,0.512001021053993,0.296613053827235,445838.167192928,0,0.150397715854322,0.356820688825151,0.26701534882615,0.0617337370709414,7210993.61728321,0,0.0269629955291748,80.5628049373627,2,552,1,3,1104,TRUE,TRUE,3
3_577_1,2.79975373165342,0.545059056586263,0.33414634171304,2.68110689468506,0.782208877694448,0.38212220548105,0.939998742426384,0.434229400927339,0.0940283434866362,2.44683134275225,0.665656148959461,0.010503234464366,1.14281239749465,0.814334252570205,0.137354688991784,1.77106966991606,0.478388298049507,0.0379819039641107,2.75051302134993,0.931216675200346,0.355806502773999,8921.29192725303,0,0.10767624391371,0.694420060318755,0.620677892824468,0.00113729301425747,7210993.61728321,0,0.029803991317749,84.1195468902588,1,577,0,3,1153,TRUE,TRUE,3
3_597_2,2.66299252103713,0.35356524373153,0.302208555693285,2.81809004296435,0.725036151097408,0.122888109567597,2.82351145906032,0.993466633727174,0.0777843831909181,2.01856465385063,0.507004832885566,0.291232939442246,2.14060123066729,0.658296187209471,0.133893421674554,2.88661842419243,0.983643748810285,0.214739366786032,2.83722176212403,0.471762625723365,0.340673763882754,54023.8385759236,0,0.107359568182011,0.699680790118936,0.622905783805432,0.00739261090086522,7210993.61728321,0,0.030073881149292,87.1582248210907,2,597,0,3,1194,TRUE,TRUE,3
3_627_2,2.55348508930467,0.506833831705311,0.302208555693285,2.86843830757628,0.934378713027611,0.171135322518137,2.82351145906032,0.993466633727174,0.0777843831909181,2.01856465385063,0.507004832885566,0.291232939442246,2.14060123066729,0.658296187209471,0.335443102344357,1.86481622425661,0.640579710084873,0.227335574546812,2.38014822910278,0.512001021053993,0.296613053827235,445838.167192928,0,0.150331472383997,0.359034433635327,0.267660900568218,0.0617337370709414,7210993.61728321,0,0.0267059803009033,91.5829248428345,2,627,1,3,1254,TRUE,TRUE,3
3_640_2,1.53053001635827,0.733166082834476,0.480593029377762,2.76492511155607,0.941231416174985,0.120982290677494,2.68746666636067,0.814448303005003,0.0795786657153384,2.093878722113,0.68703807008324,0.152138716522678,0.877097699505158,0.562330892254856,0.0178563814877967,2.67184416776651,0.739719470425887,0.106563492945276,2.94440793914638,0.810778386522752,0.125879594609792,436943.764824879,0,0.149517352729309,0.373414478231842,0.275571383370881,0.0605001633958908,7210993.61728321,0,0.025529146194458,93.5535719394684,2,640,1,3,1280,TRUE,TRUE,3
3_685_1,2.0183702721798,0.555296878645793,0.315633896001551,2.89444771276843,0.946463421239898,0.101368586188603,2.84955021574928,0.882157271101376,0.0572821173139909,2.62739382216091,0.436392222105976,0.133550794798321,0.950220196061596,0.919643784320651,0.341876578801406,2.23334938290792,0.792520927642813,0.353025247298156,2.31688289048982,0.73347869537807,0.255470483546307,390548.047020596,0,0.122230610802559,0.423343665280941,0.511203234654684,0.0540654942916421,7210993.61728321,0,0.0290050506591797,100.253257989883,1,685,0,3,1369,TRUE,TRUE,3
3_747_1,2.37215173703796,0.496603282239642,0.328383049807978,2.78784292380009,0.905153834240825,0.341478864379187,2.74975739012666,0.940017576379334,0.00469257425620286,2.35031554794512,0.776308076621853,0.100826819618973,0.996523498051367,0.550379658213406,0.321096570002817,1.70809085281678,0.423954869110882,0.0328588687343448,1.5661599634542,0.855370226455398,0.32009900001272,168991.587425674,0,0.113146718477285,0.51216639370841,0.58115601292968,0.0233376044588747,7210993.61728321,0,0.0297448635101318,109.897370815277,1,747,0,3,1493,TRUE,TRUE,3
3_751_2,2.27324567307326,0.699457216911994,0.358954652099449,2.84492549633849,0.955172092172679,0.15389662898986,2.79628819661835,0.96125586102391,0.0429249627839085,1.41259205163307,0.872732482829664,0.0807045362130749,0.781775754009341,0.731544542690713,0.239483636188416,1.42233748616891,0.490743967014057,0.137419104069919,0.787163331018708,0.418261903073277,0.311543131955294,221871.937648495,0,0.115492167636385,0.462768637091484,0.563611372240808,0.0306716338026178,7210993.61728321,0,0.0283668041229248,110.554670810699,2,751,0,3,1502,TRUE,TRUE,2
3_752_2,2.11526638246142,0.643171735477541,0.459555281541887,2.11501261982598,0.564673490211795,0.322159913263874,2.81433845028362,0.943329357318618,0.0915426434237768,2.37952746944781,0.381245967474533,0.146387891877389,1.84606764106295,0.71415634907685,0.0185114804447981,2.59584570076308,0.69658281289724,0.183603960667518,0.732277823490231,0.749587904986018,0.0928175109149837,436298.976083177,0,0.150295217363468,0.368082510006228,0.268014090316871,0.0604107369920899,7210993.61728321,0,0.0288169384002686,110.695658922195,2,752,1,3,1504,TRUE,TRUE,3
3_759_2,1.13154031175266,0.512637893165399,0.399062649089188,2.44312960037076,0.916410228193639,0.306675114993184,2.93288683977959,0.992922462759118,0.115434669161325,1.9449948869654,0.571310569728498,0.389730173815996,2.30883173078014,0.597431160077235,0.240250780761771,2.58345868232847,0.957316049144555,0.393720993065958,0.640992296225648,0.521698171265034,0.0799106565890329,577755.796109626,0,0.156879115901063,0.292715731517551,0.202478011447576,0.0800295266668007,7210993.61728321,0,0.0262539386749268,111.743709802628,2,759,1,3,1518,TRUE,TRUE,3
3_771_1,1.83327394741768,0.82719523900354,0.559779716882806,2.39710602766978,0.681677629225037,0.280603055814561,2.98379673025041,0.932809406779269,0.0410159787605561,1.74632602489814,0.398356252595998,0.0609957387346035,1.11988191385294,0.857918256540376,0.345238644467705,2.72605800682848,0.717059166747004,0.309744869207217,0.655166141733221,0.368072774797334,0.0883378860016581,1112942.22449974,0,0.169636683305986,0.262733909345217,0.0674933344793579,0.154255074599958,7210993.61728321,0,0.0289149284362793,113.386701822281,1,771,1,3,1541,TRUE,TRUE,3
3_780_2,0.893448411463384,0.990710321385138,0.515704371118908,2.48264954453433,0.729136411139787,0.254416259767862,2.92655233497389,0.819042100331457,0.115358367937601,2.66592274425913,0.620327329974402,0.260118779184666,2.4424806452383,0.458680455737799,0.188418673819661,2.6590253001639,0.728415744527338,0.298743374696187,0.774881226744304,0.761390974714609,0.0523854557586283,447192.254515987,0,0.150920240853537,0.345622810742412,0.261913301455967,0.0619215368135577,7210993.61728321,0,0.0249989032745361,114.699607849121,2,780,1,3,1560,TRUE,TRUE,2
3_789_2,1.13154031175266,0.512637893165399,0.399062649089188,2.44312960037076,0.916410228193639,0.306675114993184,2.93288683977959,0.992922462759118,0.115434669161325,1.9449948869654,0.571310569728498,0.389730173815996,1.69679066662892,0.69487372814825,0.240250780761771,2.58345868232847,0.957316049144555,0.393720993065958,0.640992296225648,0.521698171265034,0.0799106565890329,577755.796109625,0,0.156830677467635,0.290036299578289,0.202970425643872,0.0800295266668006,7210993.61728321,0,0.0280699729919434,116.061680793762,2,789,1,3,1578,TRUE,TRUE,2
3_810_1,2.88249420532679,0.636974001311105,0.459602989024109,2.85037675719539,0.836064520395011,0.137137811102929,2.79685433390031,0.983694114861129,0.0327188510364157,2.0471712762482,0.79558194994484,0.0888862736658763,0.587560214313046,0.918002406873749,0.386173943309274,1.33846459745504,0.344782268771382,0.130951219978299,0.80276779295743,0.318190092428202,0.0819400446090821,869567.226535812,0,0.164894533840938,0.275582041267582,0.118900574551902,0.120501149577152,7210993.61728321,0,0.0262680053710938,119.035829782486,1,810,1,3,1619,TRUE,TRUE,1
3_813_2,1.69984258693845,0.804994519863907,0.383469317500781,2.69621720205152,0.620068580925747,0.102313760082178,2.97374155594574,0.994522535430735,0.189648890462273,1.54244766550967,0.309702879785579,0.367164874898786,2.44670902781926,0.731562873636469,0.360910347785096,2.50146040911404,0.967514484434829,0.00717808790476774,2.01548504981674,0.450244630827513,0.386874342725322,79581.5034758968,0,0.107852299189032,0.690462494275545,0.619436462941293,0.0109372293374705,7210993.61728321,0,0.0280787944793701,119.461456775665,2,813,0,3,1626,TRUE,TRUE,3
3_817_2,2.32814923387735,0.505583435647939,0.324392337649111,2.66169593616679,0.984790104534597,0.177254268094591,2.99457246898378,0.92654469956244,0.0181636542737502,1.48016732336734,0.667143130085238,0.263558877786451,0.57112844927457,0.631400132450085,0.188645289823771,0.947858456825114,0.341973661367719,0.101980629272692,2.61694319448544,0.988863170521527,0.153414561633457,186094.807183166,0,0.114148402884334,0.464560903359081,0.573707160221377,0.0257096673337494,7210993.61728321,0,0.0459990501403809,120.057911872864,2,817,0,3,1634,TRUE,TRUE,1
3_819_2,1.22628618948833,0.647577211749562,0.309094543219659,2.3932199672908,0.916410228193639,0.306675114993184,2.93288683977959,0.992922462759118,0.115434669161325,2.00192284803417,0.616278503337578,0.299325811783656,2.3235675766267,0.303578362917904,0.00270360082609994,2.73022452730802,0.850514699536507,0.364398215337382,0.551187886006074,0.477267546127714,0.0392839226081052,1141602.3447052,0,0.170004190933331,0.258392992208208,0.0634485190720443,0.158229975705878,7210993.61728321,0,0.0270709991455078,120.324112892151,2,819,1,3,1638,TRUE,TRUE,1
3_834_2,1.13154031175266,0.512637893165399,0.399062649089188,2.44312960037076,0.916410228193639,0.306675114993184,2.93288683977959,0.992922462759118,0.115434669161325,1.9449948869654,0.571310569728498,0.389730173815996,1.69679066662892,0.69487372814825,0.240250780761771,2.58345868232847,0.957316049144555,0.393720993065958,0.640992296225648,0.99046216798242,0.109222663908276,558757.813936737,0,0.156085972553946,0.314884109724304,0.210521787660552,0.0773946772730131,7210993.61728321,0,0.0289990901947022,122.64573097229,2,834,1,3,1668,TRUE,TRUE,3
3_846_1,2.67930775547708,0.806310953208798,0.482774415408794,2.81404098652209,0.967922309727272,0.20069140814893,2.80251732959186,0.981105184301144,0.029513025738656,1.92796535663662,0.73947669069817,0.0833081666796217,1.11988191385294,0.857918256540376,0.345238644467705,2.72605800682848,0.455213582613824,0.176786916032707,0.569916909707792,0.356925217415182,0.0631927069981291,1073558.78510293,0,0.168623953195836,0.262554224670329,0.0785942189713577,0.148792945491951,7210993.61728321,0,0.0330691337585449,124.47553896904,1,846,1,3,1691,TRUE,TRUE,2
3_847_2,2.32814923387735,0.505583435647939,0.324392337649111,2.66169593616679,0.984790104534597,0.177254268094591,2.99457246898378,0.92654469956244,0.0181636542737502,1.1837350143437,0.430988121982109,0.00721164793964911,1.04285971195152,0.982001701399498,0.349715439235096,0.750896249886056,0.48318244130844,0.290357814312462,1.84458818938565,0.662739731253862,0.0245899940391078,186094.807183165,0,0.114306672513492,0.464041170345196,0.572524209223631,0.0257096673337494,7210993.61728321,0,0.0300679206848145,124.661606788635,2,847,0,3,1694,TRUE,TRUE,2
3_849_2,1.13154031175266,0.512637893165399,0.399062649089188,2.41859684069005,0.980119244428656,0.175295437965507,2.93288683977959,0.992922462759118,0.115434669161325,1.9449948869654,0.571310569728498,0.389730173815996,1.69679066662892,0.69487372814825,0.240250780761771,2.58345868232847,0.957316049144555,0.393720993065958,0.640992296225648,0.521698171265034,0.0799106565890329,577755.796109625,0,0.156630466911234,0.28776658794054,0.205004107841118,0.0800295266668005,7210993.61728321,0,0.0420100688934326,125.049944877625,2,849,1,3,1698,TRUE,TRUE,1
3_856_2,1.60067435630366,0.33517649216032,0.333152286391055,2.37737608651441,0.916737471220425,0.10753570303125,2.85357573450765,0.97561587073848,0.159126092640493,1.24895146549085,0.807430780192397,0.276176805283238,1.55903926711131,0.321573014165112,0.184907271349258,2.39973172536663,0.826603310310292,0.165053043718596,0.802821850910179,0.362140538966569,0.0298175894166189,461995.271227158,0,0.151137492960325,0.309747243623747,0.259786796711706,0.0639745821976784,7210993.61728321,0,0.0359280109405518,126.246937990189,2,856,1,3,1712,TRUE,TRUE,1
3_861_1,2.67930775547708,0.806310953208798,0.482774415408794,2.81404098652209,0.941805134298265,0.197436466801736,2.68664086435688,0.921494460458866,0.00527501698115594,1.37698486680793,0.8823781683549,0.0337309657797818,0.655207367535884,0.920331816543341,0.373519466744851,2.72605800682848,0.455213582613824,0.176786916032707,0.569916909707792,0.356925217415182,0.0631927069981291,1073558.78510293,0,0.168655559253961,0.27049135841854,0.0782487789153784,0.148792945491951,7210993.61728321,0,0.029155969619751,127.014383792877,1,861,1,3,1721,TRUE,TRUE,3
3_862_1,1.73035388175694,0.825177678952403,0.517564540462523,2.8296480358094,0.875473528371969,0.243722308858265,2.97561885621849,0.999035226560107,0.0886445132695448,1.33392582735967,0.515568957817374,0.107601828227063,1.39889693922207,0.876993208226653,0.346902454261074,2.2179326606492,0.617992707324646,0.255696537393972,0.510133087542416,0.380234711991354,0.0708135454965642,2196546.64140662,0,0.179071470914872,0.24917544944665,-0.0391187980693513,0.304541268944698,7210993.61728321,0,0.0279719829559326,127.156344890594,1,862,1,3,1723,TRUE,TRUE,2
3_862_2,2.68930039313664,0.499768487501496,0.429943057197636,2.85505697156643,0.973603962121254,0.218864075797199,2.95282786547979,0.966760516845891,0.02751451370469,1.3745197577636,0.435588495398058,0.287256480307185,0.606910083323559,0.658816105675032,0.349715439235096,0.750896249886056,0.48318244130844,0.275052131509379,1.53950347751981,0.441142673358187,0.091343551928014,73607.6168618336,0,0.109271672296631,0.589778852153635,0.609353859042061,0.0101087049510185,7210993.61728321,0,0.0270400047302246,127.184381961823,2,862,0,3,1724,TRUE,TRUE,2
3_871_2,1.60067435630366,0.33517649216032,0.333152286391055,2.37737608651441,0.916737471220425,0.10753570303125,2.80789964533888,0.898467026230059,0.159126092640493,1.24895146549085,0.807430780192397,0.276176805283238,1.55903926711131,0.321573014165112,0.184907271349258,2.39973172536663,0.826603310310292,0.165053043718596,0.802821850910179,0.362140538966569,0.0298175894166189,461995.271227158,0,0.151097937136285,0.318971993525887,0.260174204377264,0.0639745821976783,7210993.61728321,0,0.0270061492919922,128.450176954269,2,871,1,3,1742,TRUE,TRUE,1
3_891_1,2.67930775547708,0.806310953208798,0.482774415408794,2.81404098652209,0.967922309727272,0.20069140814893,2.87284553867321,0.793967507469603,0.0246139460435085,1.50906341330098,0.933762556267892,0.0265175529684245,1.07544480528355,0.801044507792816,0.345238644467705,2.72605800682848,0.455213582613824,0.176786916032707,0.569916909707792,0.356925217415182,0.0631927069981291,1073558.78510293,0,0.168573424134344,0.278522089334305,0.0791463444890566,0.148792945491951,7210993.61728321,0,0.0276279449462891,131.254943847656,1,891,1,3,1781,TRUE,TRUE,3
3_900_1,1.01776833523178,0.891982733264843,0.493950040900264,2.47002051361258,0.83434033619974,0.171032760160806,2.83939308566119,0.954222423157701,0.105055307572063,2.11417150760894,0.924740032024,0.145225651235717,0.768502491686893,0.703212668440542,0.383600317687719,2.65955305871133,0.761861969250458,0.267946018557194,0.869209980302711,0.705609917614751,0.0535125394213419,523691.609787226,0,0.154319235750896,0.318166403551289,0.228292844468268,0.0725313098951016,7210993.61728321,0,0.026090145111084,132.602308988571,1,900,1,3,1799,TRUE,TRUE,2
3_903_2,2.13909717990909,0.73413411944799,0.342397608577824,2.45681377356228,0.776302867164852,0.301286441990951,2.85826831145775,0.999008044724949,0.0243374485456309,1.25942615794739,0.41196776850478,0.0387318669373372,2.08032410666838,0.653320855335514,0.259086126205652,2.30537896098014,0.442930078533693,0.273644873193797,1.11404508568952,0.327485813245225,0.000989932613514159,2608906.21971307,0,0.180889714462578,0.248390468012835,-0.0603277949341181,0.361731836607919,7210993.61728321,0,0.0289261341094971,133.031883001328,2,903,1,3,1806,TRUE,TRUE,2
3_907_2,2.83996132690633,0.645087626502161,0.459379024477542,2.58342844201303,0.984042364744541,0.24625235911284,2.94784887539444,0.913484094939367,0.0085320779728281,1.08008931216776,0.418618602279228,0.250276614147898,0.606910083323559,0.366160834605181,0.178442311267564,1.06603358535074,0.437858737465664,0.0220302213084157,2.58013994165234,0.68670327808998,0.264852631693548,41000.0378827816,0,0.108079836143097,0.684860571336177,0.617829012549579,0.00558632678875008,7210993.61728321,0,0.0350480079650879,133.696312904358,2,907,0,3,1814,TRUE,TRUE,3
3_924_2,2.64021480574745,0.568695702879905,0.482441098558222,2.72862818973553,0.793014078281644,0.150761488041238,2.87841416121855,0.936486997445989,0.109197711895595,0.716244149819461,0.450257911702155,0.343618928229355,1.3261494630415,0.676266939658677,0.388869208071011,2.71178572083655,0.819335034893529,0.17518224861915,1.96841027735879,0.643308090562221,0.0859659926401841,425167.370681399,0,0.148927886277639,0.35538986468522,0.281272187869957,0.0588668833618547,7210993.61728321,0,0.0249650478363037,136.135511875153,2,924,1,3,1848,TRUE,TRUE,1
3_964_1,1.53016100246146,0.591983485447543,0.601201554479013,2.9643545013071,0.615117843332462,0.167159050872681,2.99329697397539,0.986540392170356,0.0277788705635486,1.69138230920374,0.725351817145674,0.0252349611592084,1.7737137016523,0.780540261775885,0.12022474950731,2.9699606369001,0.786575125730275,0.297765543279977,0.848767602663793,0.442770516926586,0.150548770095175,817317.013547571,0,0.164000341182094,0.287605788148647,0.128430743631609,0.113254514604844,7210993.61728321,0,0.0267579555511475,142.141989946365,1,964,1,3,1927,TRUE,TRUE,3
3_964_2,2.29999420072972,0.411167262582139,0.354420310066013,2.95138298230914,0.758940451231175,0.21366086419361,2.79203276972079,0.981903461007531,0.0838114583505039,1.86520111557678,0.453426009035597,0.203659782449975,0.899017723295138,0.748934423277254,0.393980075216728,0.628155522256843,0.606276354006268,0.0795726599260913,2.64705706536635,0.675627932723369,0.159006118628062,104588.086726387,0,0.110367509068911,0.584125475945709,0.601479339859251,0.0144054177018264,7210993.61728321,0,0.0263228416442871,142.169310808182,2,964,0,3,1928,TRUE,TRUE,3
3_966_2,2.94967946733211,0.496759085622995,0.582841789888547,2.7539664883256,0.948709531805535,0.159677985081333,2.97049384789979,0.907500310046915,0.153746647927535,1.89255270314295,0.546647732305352,0.21586493821569,2.90193390241486,0.38648936349118,0.00925247471477834,2.89112946113107,0.837419986482459,0.375615509080743,0.774744789408691,0.303767898769403,0.11617778399318,507354.508738095,0,0.153370640795277,0.323411717897628,0.237750999271532,0.070265500800019,7210993.61728321,0,0.0249030590057373,142.44056391716,2,966,1,3,1932,TRUE,TRUE,2
3_975_1,1.28403855765173,0.617476245556382,0.328662178580864,2.35819824012821,0.899996249794859,0.279546644026708,2.91418808895591,0.985182454838835,0.113358796843473,2.11417150760894,0.924740032024,0.145225651235717,0.768502491686893,0.703212668440542,0.383600317687719,2.66166409290109,0.895646868142941,0.32046989107015,0.690255307712127,0.478311174745235,0.0430313129009234,1079219.6819386,0,0.169034375449212,0.266212041710225,0.0741034494500622,0.149578061008957,7210993.61728321,0,0.0270018577575684,143.723487854004,1,975,1,3,1949,TRUE,TRUE,3
3_981_2,1.8450777693699,0.479738766794719,0.339095055212155,2.90110267892801,0.719939564431766,0.154863769642155,2.93714295573956,0.926837514047777,0.0335560105426618,2.32939790803944,0.444303518748358,0.109389111701305,0.761922413554058,0.755045198512955,0.00925247471477834,2.89112946113107,0.837419986482459,0.375615509080743,0.774744789408691,0.303767898769403,0.11617778399318,507354.508738095,0,0.153431171759525,0.304511871343321,0.237149205189312,0.0702655008000189,7210993.61728321,0,0.0300002098083496,144.682929992676,2,981,1,3,1962,TRUE,TRUE,1
3_983_2,2.77556215499135,0.448864793368002,0.35655358029565,2.58590378944085,0.854907853376917,0.148842309477432,2.77701053597382,0.966251120407263,0.00837822796267851,1.59358176055097,0.474454619950399,0.218013776362811,0.517817954451236,0.651287929435631,0.320318307182936,2.37299151785921,0.909345901493485,0.247658505801359,0.822254617241305,0.656772787038478,0.235022409848587,69501.1213793412,0,0.108270102962954,0.647210699055104,0.616482258791946,0.00953917093239635,7210993.61728321,0,0.0280230045318604,145.036293983459,2,983,0,3,1966,TRUE,TRUE,3
3_990_2,2.843982322884,0.420179162749952,0.35247960347761,2.70620474005151,0.861274099189991,0.137277956170898,2.97842716001077,0.968691754160717,0.0135666479431917,1.42492400605913,0.440152285043925,0.328625013591105,2.01157286670493,0.43490455048812,0.20438446033344,2.4286464074567,0.32742056849731,0.0297018518390218,2.55156936661178,0.432302226539984,0.314800594168259,218886.100248657,0,0.115542381923591,0.458432178213657,0.56323181909797,0.0302575249887808,7210993.61728321,0,0.0293569564819336,146.351962804794,2,990,0,3,1980,TRUE,TRUE,2
3_993_1,2.931982753405,0.70836336051527,0.422893374292316,2.54467046590027,0.66139056660277,0.210314938430463,2.69123766799712,0.955161141249123,0.08094315681417,1.56670043888275,0.496163309508081,0.2471096555074,1.2748724361844,0.641730715316518,0.279663203872076,0.859048236021399,0.335809691042758,0.253840959175232,0.848636995149637,0.814989791884321,0.311894115419493,423133.137411032,0,0.149621193546728,0.369624698345045,0.274564792756937,0.0585847534887728,7210993.61728321,0,0.0550329685211182,146.830721855164,1,993,1,3,1985,TRUE,TRUE,3
3_995_2,2.69544840151708,0.613230560232659,0.384461072255458,2.72994744501018,0.649840382723682,0.202769231652777,2.9529599004514,0.963964975154379,0.00992803461053284,1.49043751660976,0.570772582265244,0.0839568991523354,0.70195998132148,0.845122529345168,0.369100457336207,0.726997262643837,0.318460145151317,0.227782066745435,2.00844245263042,0.781294739436251,0.378839929980856,163572.243236752,0,0.113210896385847,0.478075003518131,0.580680733488724,0.022585990123154,7210993.61728321,0,0.0296790599822998,147.236413955688,2,995,0,3,1990,TRUE,TRUE,2
4_404_1,2.42018739712312,0.485368709928106,0.313800212398415,2.47809543888536,0.834131952387333,0.119333560486657,2.93739669617296,0.945567198083531,0.0734285680941302,1.06911820997728,0.459526220901692,0.191573692391015,0.984164921627722,0.672094253422075,0.276241380602885,1.80146202182138,0.943747096567052,0.176084907642578,2.22154080470997,0.594738603567056,0.396654627780098,149115.328063659,0,0.11174090171168,0.516633374709778,0.591499396407078,0.0205809459119735,7210993.61728321,0,0.0282931327819824,57.6024580001831,1,404,0,4,807,TRUE,TRUE,3
4_509_2,2.57595173575259,0.859316115436002,0.47807913289179,2.14468229731801,0.804199834837857,0.110358667370968,2.76889571554646,0.937516434203596,0.00141044506577632,1.45472907582803,0.623300677282779,0.263029642237475,0.601023078078738,0.511256081391162,0.115349802719526,0.60578401516912,0.50015425903392,0.225339583638637,2.58177397079323,0.668520471504391,0.135575068753979,258127.726800726,0,0.117513066758823,0.452665001623468,0.548205770303262,0.0356999859296859,7210993.61728321,0,0.0270028114318848,72.8032188415527,2,509,0,4,1018,TRUE,TRUE,3
4_560_2,2.48160866036835,0.784536924929524,0.349439877007728,2.28831514172672,0.693468457865905,0.158300382938643,2.97869236218703,0.960181133456219,0.0464981973482437,2.08004275908368,0.35827624170445,0.261652952599464,0.856394605155222,0.515542134156947,0.16515723715252,0.609843458261208,0.693456704434527,0.321642997763863,2.74867739068028,0.684705449583241,0.10751280853636,217665.31989701,0,0.115754465939526,0.454227569359334,0.561626926360012,0.0300882137250785,7210993.61728321,0,0.0320749282836914,80.30091381073,2,560,0,4,1120,TRUE,TRUE,1
4_575_2,2.48160866036835,0.567222928399227,0.319511824729946,2.92665796492684,0.669346424328551,0.258024235700153,2.97357406849101,0.962193802175856,0.0431937090797025,1.832733150452,0.595353879527994,0.234309684808598,0.695743444260145,0.356044477547645,0.107303246039154,1.17697999088967,0.693456704434527,0.321642997763863,2.74867739068028,0.684705449583241,0.107512808536359,217665.319897009,0,0.115433869035621,0.46707327931133,0.564051825058376,0.0300882137250784,7210993.61728321,0,0.0270049571990967,82.5682008266449,2,575,0,4,1150,TRUE,TRUE,3
4_578_1,2.60185282869014,0.612863893737687,0.332050563260551,2.7154078434348,0.811945523406256,0.270298916963635,2.96107788543228,0.977203814355693,0.0187432181962476,1.00547785872659,0.891158375551526,0.0372795867719922,2.19947418114865,0.347803898151419,0.260576518275483,2.32908837974481,0.729961223451593,0.249597565173968,2.05269927348987,0.82671568073999,0.120053576827238,357248.64635257,0,0.121062596712905,0.419936570077074,0.520500311593256,0.0494471666784682,7210993.61728321,0,0.0292561054229736,82.9714720249176,1,578,0,4,1155,TRUE,TRUE,2
